,Endo_id,cell_id,cell_name,Hormone_id,Hormone
450,ENR00668,ENC00518,microvascularendothelial_cell,ENH00765,von Willebrand factor
451,ENR00668,ENC00468,Müllers_radial_cell_of_retina,empty0,empty0
452,ENR00668,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,ENH00231,VEGF-165
453,ENR00669,ENC00018,bone_marrow,empty0,empty0
454,ENR00669,ENC00074,lung,empty0,empty0
455,ENR00669,ENC00112,placenta,empty0,empty0
456,ENR00669,ENC00063,kidney,empty0,empty0
457,ENR00669,ENC00048,heart,empty0,empty0
458,ENR00669,ENC00020,brain,empty0,empty0
459,ENR00669,ENC00150,vascularendothelial_cell,empty0,empty0
460,ENR00669,ENC00429,sinusoidal_endothelial_cell,empty0,empty0
461,ENR00669,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,ENH00165,interleukin 6
462,ENR00669,ENC00468,Müllers_radial_cell_of_retina,empty0,empty0
463,ENR00669,ENC00128,smooth_muscle,empty0,empty0
464,ENR00670,ENC00076,mammary_gland,empty0,empty0
465,ENR00670,ENC00048,heart,empty0,empty0
466,ENR00670,ENC00112,placenta,empty0,empty0
467,ENR00670,ENC00074,lung,empty0,empty0
468,ENR00670,ENC00122,skeleton_muscle,empty0,empty0
469,ENR00670,ENC00063,kidney,empty0,empty0
470,ENR00670,ENC00102,pancreas,empty0,empty0
471,ENR00670,ENC00020,brain,empty0,empty0
472,ENR00670,ENC00207,blood_vessel,empty0,empty0
473,ENR00670,ENC00396,podocyte,empty0,empty0
474,ENR00670,ENC00018,bone_marrow,empty0,empty0
475,ENR00670,ENC00474,glomerulus,empty0,empty0
476,ENR00675,ENC00418,lymphoid_tissue,empty0,empty0
477,ENR00675,ENC00233,B-lymphocyte,empty0,empty0
478,ENR00675,ENC00287,T-lymphocyte,empty0,empty0
479,ENR00675,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
480,ENR00676,ENC00144,thymus,empty0,empty0
481,ENR00676,ENC00306,lymph_node,empty0,empty0
482,ENR00676,ENC00130,spleen,empty0,empty0
483,ENR00677,ENC00074,lung,empty0,empty0
484,ENR00677,ENC00306,lymph_node,empty0,empty0
485,ENR00678,ENC00600,endothelial_cell,empty0,empty0
486,ENR00678,ENC00342,red_blood_cell,empty0,empty0
487,ENR00679,ENC00319,osteoclast,empty0,empty0
488,ENR00679,ENC00273,Kupffer_cell_stellate_cell_of_liver,empty0,empty0
489,ENR00679,ENC00217,neutrophil_granulocyte,empty0,empty0
490,ENR00679,ENC00424,lipocyte_of_liver,ENH00276,RANTES
491,ENR00679,ENC00249,hepatocyte,ENH00314,TGF-alpha
492,ENR00679,ENC00249,hepatocyte,ENH00218,IL-1 beta
493,ENR00679,ENC00249,hepatocyte,ENH00189,IL-1 alpha
494,ENR00679,ENC00249,hepatocyte,ENH00382,IL-1RA
495,ENR00679,ENC00005,adipose_tissue,ENH00160,leptin
496,ENR00681,ENC00217,neutrophil_granulocyte,empty0,empty0
497,ENR00681,ENC00247,monocyte,empty0,empty0
498,ENR00681,ENC00292,killer_cell,empty0,empty0
499,ENR00681,ENC00001,acidophil_mammotroph_cell_of_anterior_pituitary,ENH00111,PRL
500,ENR00681,ENC00002,acidophil_somatotroph_cell_of_anterior_pituitary,ENH00117,GH
501,ENR00681,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,ENH00074,FSH
502,ENR00681,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,ENH00038,LH
503,ENR00681,ENC00176,basophil_corticotroph_cell_of_anterior_pituitary,ENH00118,ACTH
504,ENR00681,ENC00177,basophil_thyrotroph_cell_of_anterior_pituitary,empty0,empty0
505,ENR00682,ENC00247,monocyte,empty0,empty0
506,ENR00682,ENC00292,killer_cell,empty0,empty0
507,ENR00683,ENC00292,killer_cell,empty0,empty0
508,ENR00684,ENC00418,lymphoid_tissue,empty0,empty0
509,ENR00684,ENC00292,killer_cell,empty0,empty0
510,ENR00684,ENC00050,hippocampus,empty0,empty0
511,ENR00684,ENC00284,astrocyte,empty0,empty0
512,ENR00684,ENC00423,microglial_cell_in_central_nervous_system,empty0,empty0
513,ENR00685,ENC00247,monocyte,empty0,empty0
514,ENR00687,ENC00247,monocyte,empty0,empty0
515,ENR00688,ENC00450,epithelial_cell_with_microvilli,empty0,empty0
516,ENR00688,ENC00219,eosinophil_granulocyte,empty0,empty0
517,ENR00688,ENC00247,monocyte,empty0,empty0
518,ENR00688,ENC00217,neutrophil_granulocyte,empty0,empty0
519,ENR00689,ENC00144,thymus,empty0,empty0
520,ENR00689,ENC00288,helper_T_cell_Th1,empty0,empty0
521,ENR00689,ENC00251,basophil_granulocyte,empty0,empty0
522,ENR00689,ENC00013,platelet,empty0,empty0
523,ENR00689,ENC00287,T-lymphocyte,empty0,empty0
524,ENR00690,ENC00233,B-lymphocyte,empty0,empty0
525,ENR00690,ENC00294,memory_cell_T,empty0,empty0
526,ENR00690,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
527,ENR00690,ENC00217,neutrophil_granulocyte,empty0,empty0
528,ENR00691,ENC00053,pituitary_gland_of_diencephalon,empty0,empty0
529,ENR00691,ENC00020,brain,empty0,empty0
530,ENR00691,ENC00074,lung,empty0,empty0
531,ENR00691,ENC00063,kidney,empty0,empty0
532,ENR00691,ENC00048,heart,empty0,empty0
533,ENR00691,ENC00184,colon,empty0,empty0
534,ENR00691,ENC00216,macrophage,empty0,empty0
535,ENR00691,ENC00122,skeleton_muscle,empty0,empty0
536,ENR00691,ENC00217,neutrophil_granulocyte,empty0,empty0
537,ENR00691,ENC00218,nasal_mucosa,empty0,empty0
538,ENR00691,ENC00219,eosinophil_granulocyte,empty0,empty0
539,ENR00691,ENC00426,peripheral blood mononuclear cell (PBMC),empty0,empty0
540,ENR00691,ENC00249,hepatocyte,ENH00031,IGF-1
541,ENR00691,ENC00249,hepatocyte,ENH00820,CBG
542,ENR00691,ENC00361,hypothalamus,ENH00064,CRH
543,ENR00691,ENC00361,hypothalamus,ENH00158,orexin-A
544,ENR00691,ENC00361,hypothalamus,ENH00064,CRH
545,ENR00691,ENC00144,thymus,empty0,empty0
546,ENR00691,ENC00130,spleen,empty0,empty0
547,ENR00691,ENC00423,microglial_cell_in_central_nervous_system,empty0,empty0
548,ENR00693,ENC00005,adipose_tissue,empty0,empty0
549,ENR00693,ENC00130,spleen,empty0,empty0
550,ENR00693,ENC00048,heart,empty0,empty0
551,ENR00693,ENC00112,placenta,empty0,empty0
552,ENR00693,ENC00074,lung,empty0,empty0
553,ENR00693,ENC00097,ovary,empty0,empty0
554,ENR00693,ENC00004,fat_cell,empty0,empty0
555,ENR00694,ENC00211,eccrine_sweat_glands,empty0,empty0
556,ENR00694,ENC00212,sebaceous_glands,empty0,empty0
557,ENR00694,ENC00213,epidermis,empty0,empty0
558,ENR00694,ENC00210,hair_follicle,empty0,empty0
559,ENR00695,ENC00074,lung,empty0,empty0
560,ENR00695,ENC00216,macrophage,empty0,empty0
561,ENR00696,ENC00020,brain,empty0,empty0
562,ENR00696,ENC00249,hepatocyte,empty0,empty0
563,ENR00696,ENC00074,lung,empty0,empty0
564,ENR00696,ENC00063,kidney,empty0,empty0
565,ENR00696,ENC00048,heart,empty0,empty0
566,ENR00696,ENC00216,macrophage,empty0,empty0
567,ENR00698,ENC00250,chondrocyte,empty0,empty0
568,ENR00698,ENC00020,brain,empty0,empty0
569,ENR00698,ENC00007,adrenal_cortex,empty0,empty0
570,ENR00698,ENC00086,cardiac_muscle,empty0,empty0
571,ENR00699,ENC00250,chondrocyte,empty0,empty0
572,ENR00700,ENC00007,adrenal_cortex,empty0,empty0
573,ENR00700,ENC00487,cerebral_cortex,empty0,empty0
574,ENR00700,ENC00086,cardiac_muscle,empty0,empty0
575,ENR00700,ENC00260,endocardium,empty0,empty0
576,ENR00701,ENC00293,thymocyte,empty0,empty0
577,ENR00701,ENC00276,lymphocyte,empty0,empty0
578,ENR00701,ENC00144,thymus,empty0,empty0
579,ENR00701,ENC00184,colon,empty0,empty0
580,ENR00701,ENC00130,spleen,empty0,empty0
581,ENR00701,ENC00115,prostate,empty0,empty0
582,ENR00702,ENC00249,hepatocyte,empty0,empty0
583,ENR00703,ENC00247,monocyte,empty0,empty0
584,ENR00703,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
585,ENR00703,ENC00453,vaginal_mucosa,empty0,empty0
586,ENR00703,ENC00454,cervical_canal_of_uterus,empty0,empty0
587,ENR00703,ENC00438,cholangiocyte,empty0,empty0
588,ENR00703,ENC00450,epithelial_cell_with_microvilli,empty0,empty0
589,ENR00703,ENC00364,bronchial_epithelial_cell,empty0,empty0
590,ENR00703,ENC00216,macrophage,ENH00218,IL-1 beta
591,ENR00704,ENC00044,granulosa_cell,empty0,empty0
592,ENR00704,ENC00037,cell_of_endometrium_of_uterus,ENH00251,IL-11
593,ENR00704,ENC00037,cell_of_endometrium_of_uterus,ENH00231,VEGF-165
594,ENR00704,ENC00050,hippocampus,empty0,empty0
595,ENR00704,ENC00211,eccrine_sweat_glands,empty0,empty0
596,ENR00704,ENC00212,sebaceous_glands,empty0,empty0
597,ENR00704,ENC00213,epidermis,empty0,empty0
598,ENR00704,ENC00210,hair_follicle,empty0,empty0
599,ENR00704,ENC00214,growth_plate,empty0,empty0
600,ENR00704,ENC00093,osteoblast,ENH00031,IGF-1
601,ENR00704,ENC00093,osteoblast,ENH00193,IGFBP-4
602,ENR00704,ENC00115,prostate,empty0,empty0
603,ENR00704,ENC00189,arcuate_nucleus_of_hypothalamus,ENH00686,metastin
604,ENR00704,ENC00074,lung,empty0,empty0
605,ENR00704,ENC00063,kidney,empty0,empty0
606,ENR00704,ENC00009,adrenal_gland,empty0,empty0
607,ENR00704,ENC00076,mammary_gland,empty0,empty0
608,ENR00704,ENC00246,uterus,ENH00057,testosterone
609,ENR00704,ENC00022,breast,ENH00080,adiponectin
610,ENR00704,ENC00096,osteoclast,empty0,empty0
611,ENR00704,ENC00112,placenta,ENH00160,leptin
612,ENR00704,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,ENH00074,FSH
613,ENR00704,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,ENH00038,LH
614,ENR00704,ENC00578,liver,ENH00820,CBG
615,ENR00704,ENC00216,macrophage,empty0,empty0
616,ENR00704,ENC00067,Leydig_cell_of_testis,empty0,empty0
617,ENR00705,ENC00037,cell_of_endometrium_of_uterus,empty0,empty0
618,ENR00706,ENC00247,monocyte,ENH00331,CXCL11
619,ENR00707,ENC00247,monocyte,ENH00331,CXCL11
620,ENR00707,ENC00247,monocyte,ENH00259,IL-12
621,ENR00707,ENC00247,monocyte,ENH00237,IL-10
622,ENR00710,ENC00597,cell:plasma_cell,empty0,empty0
623,ENR00710,ENC00112,placenta,empty0,empty0
624,ENR00710,ENC00306,lymph_node,empty0,empty0
625,ENR00710,ENC00125,skin,empty0,empty0
626,ENR00710,ENC00244,epithelial_cell,empty0,empty0
627,ENR00710,ENC00144,thymus,empty0,empty0
628,ENR00710,ENC00130,spleen,empty0,empty0
629,ENR00712,ENC00020,brain,empty0,empty0
630,ENR00712,ENC00074,lung,empty0,empty0
631,ENR00712,ENC00048,heart,empty0,empty0
632,ENR00712,ENC00063,kidney,empty0,empty0
633,ENR00712,ENC00102,pancreas,empty0,empty0
634,ENR00712,ENC00122,skeleton_muscle,empty0,empty0
635,ENR00712,ENC00112,placenta,empty0,empty0
636,ENR00712,ENC00473,mesenchyme_cell,empty0,empty0
637,ENR00715,ENC00096,osteoclast,empty0,empty0
638,ENR00715,ENC00427,dendritic_cell_in_lymphoid_tissues_follicular,empty0,empty0
639,ENR00715,ENC00216,macrophage,ENH00650,PAF
640,ENR00715,ENC00247,monocyte,ENH00650,PAF
641,ENR00715,ENC00424,lipocyte_of_liver,ENH00276,RANTES
642,ENR00716,ENC00096,osteoclast,empty0,empty0
643,ENR00717,ENC00364,bronchial_epithelial_cell,ENH00235,IL-8
644,ENR00717,ENC00319,osteoclast,empty0,empty0
645,ENR00717,ENC00459,pneumocyte_type_II,ENH00235,IL-8
646,ENR00717,ENC00273,Kupffer_cell_stellate_cell_of_liver,empty0,empty0
647,ENR00717,ENC00249,hepatocyte,ENH00314,TGF-alpha
648,ENR00717,ENC00249,hepatocyte,ENH00189,IL-1 alpha
649,ENR00717,ENC00249,hepatocyte,ENH00218,IL-1 beta
650,ENR00717,ENC00249,hepatocyte,ENH00382,IL-1RA
651,ENR00717,ENC00427,dendritic_cell_in_lymphoid_tissues_follicular,empty0,empty0
652,ENR00717,ENC00216,macrophage,ENH00650,PAF
653,ENR00717,ENC00247,monocyte,ENH00650,PAF
654,ENR00717,ENC00217,neutrophil_granulocyte,ENH00235,IL-8
655,ENR00717,ENC00452,stromal_fibroblast,empty0,empty0
656,ENR00717,ENC00450,epithelial_cell_with_microvilli,ENH00395,eotaxin
657,ENR00717,ENC00450,epithelial_cell_with_microvilli,ENH00235,IL-8
658,ENR00717,ENC00244,epithelial_cell,empty0,empty0
659,ENR00717,ENC00018,bone_marrow,empty0,empty0
660,ENR00717,ENC00424,lipocyte_of_liver,ENH00276,RANTES
661,ENR00717,ENC00005,adipose_tissue,ENH00160,leptin
662,ENR00717,ENC00005,adipose_tissue,ENH00096,insulin
663,ENR00724,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,ENH00074,FSH
664,ENR00724,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,ENH00038,LH
665,ENR00724,ENC00037,cell_of_endometrium_of_uterus,empty0,empty0
666,ENR00725,ENC00247,monocyte,empty0,empty0
667,ENR00725,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
668,ENR00725,ENC00219,eosinophil_granulocyte,empty0,empty0
669,ENR00726,ENC00011,adrenal_medulla,ENH00226,acetylcholine
670,ENR00727,ENC00465,oxyntic_cell_of_gastric_gland,empty0,empty0
671,ENR00727,ENC00200,enterochromaffin_like_cell,empty0,empty0
672,ENR00727,ENC00201,G_cell,empty0,empty0
673,ENR00727,ENC00198,D_cell_of_gastrointestinal_tract,empty0,empty0
674,ENR00727,ENC00011,adrenal_medulla,ENH00226,acetylcholine
675,ENR00728,ENC00513,corneal_endothelial_cell,empty0,empty0
676,ENR00728,ENC00011,adrenal_medulla,ENH00226,acetylcholine
677,ENR00729,ENC00112,placenta,empty0,empty0
678,ENR00729,ENC00074,lung,empty0,empty0
679,ENR00729,ENC00037,cell_of_endometrium_of_uterus,empty0,empty0
680,ENR00729,ENC00247,monocyte,ENH00200,TNF-alpha
681,ENR00730,ENC00246,uterus,empty0,empty0
682,ENR00730,ENC00063,kidney,empty0,empty0
683,ENR00730,ENC00127,small_intestine,empty0,empty0
684,ENR00730,ENC00112,placenta,empty0,empty0
685,ENR00730,ENC00093,osteoblast,ENH00165,interleukin 6
686,ENR00730,ENC00093,osteoblast,ENH00315,amphiregulin
687,ENR00730,ENC00096,osteoclast,empty0,empty0
688,ENR00730,ENC00247,monocyte,empty0,empty0
689,ENR00730,ENC00174,beta_cell_of_islet_of_Langerhans,ENH00096,insulin
690,ENR00731,ENC00221,large_intestine,empty0,empty0
691,ENR00731,ENC00127,small_intestine,empty0,empty0
692,ENR00731,ENC00074,lung,empty0,empty0
693,ENR00731,ENC00063,kidney,empty0,empty0
694,ENR00731,ENC00144,thymus,empty0,empty0
695,ENR00731,ENC00246,uterus,empty0,empty0
696,ENR00731,ENC00020,brain,empty0,empty0
697,ENR00731,ENC00302,circulatory_system__hematopoietic_system,empty0,empty0
698,ENR00731,ENC00037,cell_of_endometrium_of_uterus,empty0,empty0
699,ENR00731,ENC00093,osteoblast,ENH00165,interleukin 6
700,ENR00731,ENC00093,osteoblast,ENH00315,amphiregulin
701,ENR00731,ENC00096,osteoclast,empty0,empty0
702,ENR00731,ENC00247,monocyte,ENH00259,IL-12
703,ENR00731,ENC00247,monocyte,ENH00200,TNF-alpha
704,ENR00732,ENC00184,colon,empty0,empty0
705,ENR00732,ENC00112,placenta,empty0,empty0
706,ENR00732,ENC00246,uterus,empty0,empty0
707,ENR00733,ENC00074,lung,empty0,empty0
708,ENR00733,ENC00112,placenta,empty0,empty0
709,ENR00733,ENC00102,pancreas,empty0,empty0
710,ENR00733,ENC00247,monocyte,empty0,empty0
711,ENR00733,ENC00013,platelet,empty0,empty0
712,ENR00734,ENC00556,corpus_striatum,empty0,empty0
713,ENR00737,ENC00020,brain,empty0,empty0
714,ENR00737,ENC00053,pituitary_gland_of_diencephalon,empty0,empty0
715,ENR00737,ENC00132,stomach,empty0,empty0
716,ENR00737,ENC00063,kidney,empty0,empty0
717,ENR00737,ENC00174,beta_cell_of_islet_of_Langerhans,ENH00096,insulin
718,ENR00737,ENC00180,alpha_cell_of_islet_of_Langerhans,empty0,empty0
719,ENR00737,ENC00179,D_cell,ENH00124,somatostatin
720,ENR00737,ENC00469,zymogenic_cell_of_gastric_gland,empty0,empty0
721,ENR00738,ENC00177,basophil_thyrotroph_cell_of_anterior_pituitary,ENH00121,TSH
722,ENR00738,ENC00020,brain,empty0,empty0
723,ENR00738,ENC00053,pituitary_gland_of_diencephalon,ENH00118,ACTH
724,ENR00738,ENC00002,acidophil_somatotroph_cell_of_anterior_pituitary,ENH00117,GH
725,ENR00738,ENC00132,stomach,empty0,empty0
726,ENR00738,ENC00063,kidney,empty0,empty0
727,ENR00738,ENC00189,arcuate_nucleus_of_hypothalamus,empty0,empty0
728,ENR00738,ENC00180,alpha_cell_of_islet_of_Langerhans,ENH00104,glucagon
729,ENR00738,ENC00179,D_cell,ENH00124,somatostatin
730,ENR00738,ENC00174,beta_cell_of_islet_of_Langerhans,ENH00096,insulin
731,ENR00739,ENC00177,basophil_thyrotroph_cell_of_anterior_pituitary,ENH00121,TSH
732,ENR00739,ENC00020,brain,empty0,empty0
733,ENR00739,ENC00053,pituitary_gland_of_diencephalon,ENH00111,PRL
734,ENR00739,ENC00053,pituitary_gland_of_diencephalon,ENH00118,ACTH
735,ENR00739,ENC00002,acidophil_somatotroph_cell_of_anterior_pituitary,ENH00117,GH
736,ENR00739,ENC00132,stomach,empty0,empty0
737,ENR00739,ENC00180,alpha_cell_of_islet_of_Langerhans,ENH00104,glucagon
738,ENR00739,ENC00179,D_cell,ENH00124,somatostatin
739,ENR00739,ENC00174,beta_cell_of_islet_of_Langerhans,ENH00096,insulin
740,ENR00741,ENC00093,osteoblast,empty0,empty0
741,ENR00741,ENC00020,brain,empty0,empty0
742,ENR00741,ENC00048,heart,empty0,empty0
743,ENR00741,ENC00063,kidney,empty0,empty0
744,ENR00741,ENC00112,placenta,empty0,empty0
745,ENR00741,ENC00249,hepatocyte,empty0,empty0
746,ENR00741,ENC00007,adrenal_cortex,ENH00019,cortisol
747,ENR00741,ENC00168,cell_of_adrenal_gland_zona_glomerulosa,ENH00005,aldosterone
748,ENR00741,ENC00170,chromaffin_cell,empty0,empty0
749,ENR00741,ENC00011,adrenal_medulla,ENH00118,ACTH
750,ENR00741,ENC00011,adrenal_medulla,ENH00021,dopamine
751,ENR00741,ENC00011,adrenal_medulla,ENH00043,norepinephrine
752,ENR00741,ENC00011,adrenal_medulla,ENH00022,epinephrine
753,ENR00741,ENC00439,acinar_cell_of_pancreas,empty0,empty0
754,ENR00742,ENC00288,helper_T_cell_Th1,empty0,empty0
755,ENR00742,ENC00168,cell_of_adrenal_gland_zona_glomerulosa,ENH00005,aldosterone
756,ENR00742,ENC00011,adrenal_medulla,ENH00118,ACTH
757,ENR00742,ENC00011,adrenal_medulla,ENH00021,dopamine
758,ENR00742,ENC00011,adrenal_medulla,ENH00043,norepinephrine
759,ENR00742,ENC00011,adrenal_medulla,ENH00022,epinephrine
760,ENR00742,ENC00170,chromaffin_cell,empty0,empty0
761,ENR00742,ENC00439,acinar_cell_of_pancreas,empty0,empty0
762,ENR00743,ENC00074,lung,empty0,empty0
763,ENR00743,ENC00249,hepatocyte,empty0,empty0
764,ENR00744,ENC00176,basophil_corticotroph_cell_of_anterior_pituitary,ENH00118,ACTH
765,ENR00744,ENC00063,kidney,empty0,empty0
766,ENR00744,ENC00144,thymus,empty0,empty0
767,ENR00745,ENC00063,kidney,empty0,empty0
768,ENR00745,ENC00074,lung,empty0,empty0
769,ENR00746,ENC00144,thymus,empty0,empty0
770,ENR00746,ENC00076,mammary_gland,empty0,empty0
771,ENR00747,ENC00020,brain,empty0,empty0
772,ENR00747,ENC00074,lung,empty0,empty0
773,ENR00747,ENC00144,thymus,empty0,empty0
774,ENR00747,ENC00130,spleen,empty0,empty0
775,ENR00747,ENC00102,pancreas,ENH00096,insulin
776,ENR00747,ENC00112,placenta,empty0,empty0
777,ENR00747,ENC00011,adrenal_medulla,ENH00021,dopamine
778,ENR00747,ENC00011,adrenal_medulla,ENH00043,norepinephrine
779,ENR00747,ENC00011,adrenal_medulla,ENH00022,epinephrine
780,ENR00747,ENC00170,chromaffin_cell,empty0,empty0
781,ENR00748,ENC00088,nerve,empty0,empty0
782,ENR00748,ENC00249,hepatocyte,empty0,empty0
783,ENR00748,ENC00250,chondrocyte,empty0,empty0
784,ENR00748,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
785,ENR00748,ENC00244,epithelial_cell,empty0,empty0
786,ENR00748,ENC00217,neutrophil_granulocyte,empty0,empty0
787,ENR00748,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
788,ENR00748,ENC00233,B-lymphocyte,empty0,empty0
789,ENR00748,ENC00287,T-lymphocyte,empty0,empty0
790,ENR00749,ENC00041,mucosa_of_gastric_wall,empty0,empty0
791,ENR00749,ENC00088,nerve,empty0,empty0
792,ENR00749,ENC00249,hepatocyte,empty0,empty0
793,ENR00749,ENC00250,chondrocyte,empty0,empty0
794,ENR00749,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
795,ENR00749,ENC00244,epithelial_cell,empty0,empty0
796,ENR00749,ENC00217,neutrophil_granulocyte,empty0,empty0
797,ENR00749,ENC00219,eosinophil_granulocyte,empty0,empty0
798,ENR00749,ENC00247,monocyte,empty0,empty0
799,ENR00749,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
800,ENR00749,ENC00233,B-lymphocyte,empty0,empty0
801,ENR00749,ENC00287,T-lymphocyte,empty0,empty0
802,ENR00749,ENC00465,oxyntic_cell_of_gastric_gland,empty0,empty0
803,ENR00751,ENC00027,central_nerve_system_element,empty0,empty0
804,ENR00751,ENC00556,corpus_striatum,empty0,empty0
805,ENR00751,ENC00181,cerebellar_cortex,empty0,empty0
806,ENR00751,ENC00050,hippocampus,ENH00246,GABA
807,ENR00751,ENC00275,frontal_lobe,ENH00734,glutamate
808,ENR00751,ENC00275,frontal_lobe,ENH01053,L-aspartate
809,ENR00751,ENC00275,frontal_lobe,ENH00226,acetylcholine
810,ENR00753,ENC00048,heart,empty0,empty0
811,ENR00753,ENC00122,skeleton_muscle,empty0,empty0
812,ENR00753,ENC00020,brain,empty0,empty0
813,ENR00753,ENC00418,lymphoid_tissue,empty0,empty0
814,ENR00753,ENC00248,leukocyte,empty0,empty0
815,ENR00755,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
816,ENR00755,ENC00152,smooth_muscle_cell,empty0,empty0
817,ENR00755,ENC00283,fibroblast,empty0,empty0
818,ENR00755,ENC00244,epithelial_cell,empty0,empty0
819,ENR00755,ENC00082,melanocyte,empty0,empty0
820,ENR00755,ENC00055,immune_system,empty0,empty0
821,ENR00755,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
822,ENR00755,ENC00219,eosinophil_granulocyte,empty0,empty0
823,ENR00755,ENC00216,macrophage,empty0,empty0
824,ENR00755,ENC00078,mast_cell,empty0,empty0
825,ENR00755,ENC00287,T-lymphocyte,empty0,empty0
826,ENR00755,ENC00233,B-lymphocyte,empty0,empty0
827,ENR00755,ENC00290,killer_T_cell,empty0,empty0
828,ENR00755,ENC00248,leukocyte,empty0,empty0
829,ENR00755,ENC00276,lymphocyte,empty0,empty0
830,ENR00755,ENC00093,osteoblast,empty0,empty0
831,ENR00755,ENC00150,vascularendothelial_cell,empty0,empty0
832,ENR00755,ENC00412,umbilical_vein_endothelial_cells,empty0,empty0
833,ENR00755,ENC00130,spleen,empty0,empty0
834,ENR00755,ENC00020,brain,empty0,empty0
835,ENR00755,ENC00048,heart,empty0,empty0
836,ENR00755,ENC00074,lung,ENH00165,interleukin 6
837,ENR00755,ENC00005,adipose_tissue,empty0,empty0
838,ENR00755,ENC00578,liver,empty0,empty0
839,ENR00755,ENC00144,thymus,empty0,empty0
840,ENR00755,ENC00063,kidney,empty0,empty0
841,ENR00755,ENC00122,skeleton_muscle,empty0,empty0
842,ENR00755,ENC00222,keratinocyte,empty0,empty0
843,ENR00756,ENC00020,brain,empty0,empty0
844,ENR00756,ENC00048,heart,empty0,empty0
845,ENR00756,ENC00184,colon,empty0,empty0
846,ENR00756,ENC00127,small_intestine,empty0,empty0
847,ENR00756,ENC00112,placenta,empty0,empty0
848,ENR00756,ENC00115,prostate,empty0,empty0
849,ENR00756,ENC00097,ovary,empty0,empty0
850,ENR00756,ENC00102,pancreas,empty0,empty0
851,ENR00756,ENC00140,testis,empty0,empty0
852,ENR00756,ENC00130,spleen,empty0,empty0
853,ENR00756,ENC00122,skeleton_muscle,empty0,empty0
854,ENR00756,ENC00063,kidney,empty0,empty0
855,ENR00756,ENC00150,vascularendothelial_cell,empty0,empty0
856,ENR00756,ENC00152,smooth_muscle_cell,empty0,empty0
857,ENR00756,ENC00210,hair_follicle,empty0,empty0
858,ENR00756,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
859,ENR00756,ENC00093,osteoblast,empty0,empty0
860,ENR00756,ENC00074,lung,empty0,empty0
861,ENR00756,ENC00171,muscle,empty0,empty0
862,ENR00756,ENC00132,stomach,empty0,empty0
863,ENR00756,ENC00472,oligodendrocyte,empty0,empty0
864,ENR00756,ENC00419,Schwann_cell,empty0,empty0
865,ENR00756,ENC00144,thymus,empty0,empty0
866,ENR00756,ENC00575,fetal brain,empty0,empty0
867,ENR00756,ENC00360,neuron,empty0,empty0
868,ENR00756,ENC00050,hippocampus,empty0,empty0
869,ENR00756,ENC00284,astrocyte,empty0,empty0
870,ENR00756,ENC00423,microglial_cell_in_central_nervous_system,empty0,empty0
871,ENR00756,ENC00027,central_nerve_system_element,empty0,empty0
872,ENR00756,ENC00088,nerve,empty0,empty0
873,ENR00756,ENC00412,umbilical_vein_endothelial_cells,empty0,empty0
874,ENR00756,ENC00013,platelet,empty0,empty0
875,ENR00756,ENC00283,fibroblast,empty0,empty0
876,ENR00756,ENC00287,T-lymphocyte,empty0,empty0
877,ENR00756,ENC00022,breast,empty0,empty0
878,ENR00756,ENC00365,digestive_system,empty0,empty0
879,ENR00756,ENC00542,preadipocyte,empty0,empty0
880,ENR00756,ENC00411,white_matter,empty0,empty0
881,ENR00757,ENC00048,heart,empty0,empty0
882,ENR00757,ENC00112,placenta,empty0,empty0
883,ENR00757,ENC00063,kidney,empty0,empty0
884,ENR00757,ENC00578,liver,empty0,empty0
885,ENR00757,ENC00055,immune_system,empty0,empty0
886,ENR00757,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
887,ENR00757,ENC00219,eosinophil_granulocyte,empty0,empty0
888,ENR00757,ENC00233,B-lymphocyte,empty0,empty0
889,ENR00757,ENC00287,T-lymphocyte,empty0,empty0
890,ENR00757,ENC00130,spleen,empty0,empty0
891,ENR00757,ENC00074,lung,empty0,empty0
