,Endo_id,cell_id,cell_name,receptor_id,receptor
768,ENH00235,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,ENR01265,Lysophosphatidic acid receptor 3
769,ENH00235,ENC00459,pneumocyte_type_II,ENR00861,IL-1RI
770,ENH00235,ENC00459,pneumocyte_type_II,ENR00717,TNFR1
771,ENH00235,ENC00247,monocyte,empty0,empty0
772,ENH00235,ENC00228,dendritic_cell_in_lymphoid_tissues,ENR00842,TLR3
773,ENH00235,ENC00250,chondrocyte,ENR01090,CMKLR1
774,ENH00237,ENC00005,adipose_tissue,empty0,empty0
775,ENH00237,ENC00004,fat_cell,empty0,empty0
776,ENH00237,ENC00424,lipocyte_of_liver,empty0,empty0
777,ENH00237,ENC00248,leukocyte,empty0,empty0
778,ENH00237,ENC00287,T-lymphocyte,empty0,empty0
779,ENH00237,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
780,ENH00237,ENC00216,macrophage,empty0,empty0
781,ENH00237,ENC00247,monocyte,ENR01101,IL-4R type l
782,ENH00237,ENC00247,monocyte,ENR00707,IFNGR1
783,ENH00237,ENC00420,helper_T_cell_Th2,empty0,empty0
784,ENH00237,ENC00247,monocyte,empty0,empty0
785,ENH00237,ENC00233,B-lymphocyte,empty0,empty0
786,ENH00238,ENC00005,adipose_tissue,empty0,empty0
787,ENH00238,ENC00004,fat_cell,empty0,empty0
788,ENH00239,ENC00004,fat_cell,empty0,empty0
789,ENH00239,ENC00005,adipose_tissue,empty0,empty0
790,ENH00240,ENC00005,adipose_tissue,empty0,empty0
791,ENH00240,ENC00004,fat_cell,empty0,empty0
792,ENH00241,ENC00004,fat_cell,empty0,empty0
793,ENH00241,ENC00005,adipose_tissue,empty0,empty0
794,ENH00242,ENC00004,fat_cell,empty0,empty0
795,ENH00242,ENC00005,adipose_tissue,empty0,empty0
796,ENH00242,ENC00062,pancreatic_islets,empty0,empty0
797,ENH00243,ENC00050,hippocampus,empty0,empty0
798,ENH00243,ENC00268,Golgi_cell,empty0,empty0
799,ENH00243,ENC00265,Purkinje_cell,empty0,empty0
800,ENH00243,ENC00183,brain_stem,empty0,empty0
801,ENH00243,ENC00271,red_nucleus,empty0,empty0
802,ENH00243,ENC00272,superior_colliculus,empty0,empty0
803,ENH00243,ENC00555,compact_part_of_substantia_nigra,empty0,empty0
804,ENH00244,ENC00247,monocyte,empty0,empty0
805,ENH00244,ENC00093,osteoblast,empty0,empty0
806,ENH00244,ENC00364,bronchial_epithelial_cell,empty0,empty0
807,ENH00244,ENC00450,epithelial_cell_with_microvilli,empty0,empty0
808,ENH00244,ENC00287,T-lymphocyte,empty0,empty0
809,ENH00245,ENC00112,placenta,empty0,empty0
810,ENH00245,ENC00249,hepatocyte,empty0,empty0
811,ENH00246,ENC00265,Purkinje_cell,ENR00825,CB1
812,ENH00246,ENC00553,reticular_part_of_substantia_nigra,ENR00825,CB1
813,ENH00246,ENC00553,reticular_part_of_substantia_nigra,ENR00797,5-HT-2C
814,ENH00246,ENC00262,cerebellum,ENR00825,CB1
815,ENH00246,ENC00262,cerebellum,ENR00825,CB1
816,ENH00246,ENC00182,amygdaloid_body,ENR01012,5-HT3 receptor
817,ENH00246,ENC00182,amygdaloid_body,ENR00822,5-HT-1A
818,ENH00246,ENC00050,hippocampus,ENR00751,5-ht-6R
819,ENH00248,ENC00276,lymphocyte,empty0,empty0
820,ENH00248,ENC00287,T-lymphocyte,empty0,empty0
821,ENH00248,ENC00233,B-lymphocyte,empty0,empty0
822,ENH00249,ENC00088,nerve,empty0,empty0
823,ENH00249,ENC00048,heart,empty0,empty0
824,ENH00249,ENC00074,lung,empty0,empty0
825,ENH00249,ENC00063,kidney,empty0,empty0
826,ENH00249,ENC00140,testis,empty0,empty0
827,ENH00249,ENC00093,osteoblast,empty0,empty0
828,ENH00249,ENC00027,central_nerve_system_element,empty0,empty0
829,ENH00250,ENC00048,heart,empty0,empty0
830,ENH00250,ENC00093,osteoblast,empty0,empty0
831,ENH00250,ENC00122,skeleton_muscle,empty0,empty0
832,ENH00250,ENC00097,ovary,empty0,empty0
833,ENH00250,ENC00184,colon,empty0,empty0
834,ENH00250,ENC00074,lung,empty0,empty0
835,ENH00250,ENC00249,hepatocyte,empty0,empty0
836,ENH00250,ENC00115,prostate,empty0,empty0
837,ENH00251,ENC00018,bone_marrow,empty0,empty0
838,ENH00251,ENC00244,epithelial_cell,empty0,empty0
839,ENH00251,ENC00093,osteoblast,ENR00806,beta-2 adrenoreceptor
840,ENH00251,ENC00273,Kupffer_cell_stellate_cell_of_liver,empty0,empty0
841,ENH00251,ENC00037,cell_of_endometrium_of_uterus,ENR00085,progesterone receptor
842,ENH00251,ENC00037,cell_of_endometrium_of_uterus,ENR00704,ER-alpha
843,ENH00251,ENC00037,cell_of_endometrium_of_uterus,ENR01347,Prokineticin receptor 1
844,ENH00251,ENC00093,osteoblast,empty0,empty0
845,ENH00252,ENC00171,muscle,empty0,empty0
846,ENH00252,ENC00078,mast_cell,empty0,empty0
847,ENH00252,ENC00251,basophil_granulocyte,empty0,empty0
848,ENH00252,ENC00287,T-lymphocyte,empty0,empty0
849,ENH00252,ENC00420,helper_T_cell_Th2,empty0,empty0
850,ENH00252,ENC00288,helper_T_cell_Th1,empty0,empty0
851,ENH00253,ENC00145,thyroid_gland,empty0,empty0
852,ENH00253,ENC00251,basophil_granulocyte,empty0,empty0
853,ENH00253,ENC00078,mast_cell,empty0,empty0
854,ENH00253,ENC00276,lymphocyte,empty0,empty0
855,ENH00253,ENC00125,skin,empty0,empty0
856,ENH00253,ENC00248,leukocyte,empty0,empty0
857,ENH00253,ENC00287,T-lymphocyte,empty0,empty0
858,ENH00253,ENC00074,lung,empty0,empty0
859,ENH00253,ENC00420,helper_T_cell_Th2,empty0,empty0
860,ENH00254,ENC00233,B-lymphocyte,empty0,empty0
861,ENH00254,ENC00216,macrophage,empty0,empty0
862,ENH00254,ENC00247,monocyte,ENR00619,IL-10R-alpha
863,ENH00255,ENC00247,monocyte,ENR01101,IL-4R type l
864,ENH00255,ENC00247,monocyte,ENR00619,IL-10R-alpha
865,ENH00255,ENC00233,B-lymphocyte,empty0,empty0
866,ENH00255,ENC00287,T-lymphocyte,empty0,empty0
867,ENH00256,ENC00062,pancreatic_islets,empty0,empty0
868,ENH00256,ENC00102,pancreas,empty0,empty0
869,ENH00256,ENC00097,ovary,empty0,empty0
870,ENH00256,ENC00063,kidney,empty0,empty0
871,ENH00256,ENC00005,adipose_tissue,empty0,empty0
872,ENH00256,ENC00078,mast_cell,empty0,empty0
873,ENH00256,ENC00093,osteoblast,empty0,empty0
874,ENH00256,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,ENR01265,Lysophosphatidic acid receptor 3
875,ENH00256,ENC00020,brain,empty0,empty0
876,ENH00256,ENC00014,blood,empty0,empty0
877,ENH00256,ENC00247,monocyte,empty0,empty0
878,ENH00256,ENC00216,macrophage,empty0,empty0
879,ENH00256,ENC00234,bronchi,empty0,empty0
880,ENH00256,ENC00004,fat_cell,empty0,empty0
881,ENH00256,ENC00424,lipocyte_of_liver,empty0,empty0
882,ENH00257,ENC00273,Kupffer_cell_stellate_cell_of_liver,empty0,empty0
883,ENH00257,ENC00078,mast_cell,empty0,empty0
884,ENH00257,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
885,ENH00258,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
886,ENH00258,ENC00283,fibroblast,empty0,empty0
887,ENH00259,ENC00228,dendritic_cell_in_lymphoid_tissues,ENR01156,biliary glycoprotein 1
888,ENH00259,ENC00247,monocyte,ENR00707,IFNGR1
889,ENH00259,ENC00247,monocyte,ENR00731,EP4
890,ENH00259,ENC00247,monocyte,ENR00619,IL-10R-alpha
891,ENH00259,ENC00247,monocyte,ENR01101,IL-4R type l
892,ENH00259,ENC00216,macrophage,empty0,empty0
893,ENH00260,ENC00233,B-lymphocyte,empty0,empty0
894,ENH00261,ENC00247,monocyte,empty0,empty0
895,ENH00261,ENC00273,Kupffer_cell_stellate_cell_of_liver,empty0,empty0
896,ENH00261,ENC00228,dendritic_cell_in_lymphoid_tissues,ENR00842,TLR3
897,ENH00261,ENC00228,dendritic_cell_in_lymphoid_tissues,ENR00591,TLR7
898,ENH00261,ENC00228,dendritic_cell_in_lymphoid_tissues,ENR00590,TLR9
899,ENH00261,ENC00216,macrophage,ENR00843,TLR4
900,ENH00263,ENC00283,fibroblast,empty0,empty0
901,ENH00263,ENC00216,macrophage,ENR00843,TLR4
902,ENH00263,ENC00228,dendritic_cell_in_lymphoid_tissues,ENR00842,TLR3
903,ENH00263,ENC00228,dendritic_cell_in_lymphoid_tissues,ENR00591,TLR7
904,ENH00263,ENC00228,dendritic_cell_in_lymphoid_tissues,ENR00590,TLR9
905,ENH00263,ENC00228,dendritic_cell_in_lymphoid_tissues,ENR00843,TLR4
906,ENH00265,ENC00037,cell_of_endometrium_of_uterus,empty0,empty0
907,ENH00265,ENC00287,T-lymphocyte,ENR01176,IL-18R
908,ENH00265,ENC00292,killer_cell,ENR00839,IL-18R1
909,ENH00265,ENC00292,killer_cell,ENR00274,CD72
910,ENH00265,ENC00292,killer_cell,ENR00274,CD72
911,ENH00265,ENC00426,peripheral blood mononuclear cell (PBMC),empty0,empty0
912,ENH00265,ENC00288,helper_T_cell_Th1,ENR01176,IL-18R
913,ENH00265,ENC00074,lung,empty0,empty0
914,ENH00266,ENC00287,T-lymphocyte,empty0,empty0
915,ENH00266,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
916,ENH00266,ENC00283,fibroblast,empty0,empty0
917,ENH00266,ENC00078,mast_cell,empty0,empty0
918,ENH00266,ENC00364,bronchial_epithelial_cell,empty0,empty0
919,ENH00266,ENC00450,epithelial_cell_with_microvilli,empty0,empty0
920,ENH00266,ENC00379,propria_mucosa_of_bronchus,empty0,empty0
921,ENH00267,ENC00163,isocortex,empty0,empty0
922,ENH00267,ENC00050,hippocampus,empty0,empty0
923,ENH00271,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
924,ENH00271,ENC00244,epithelial_cell,empty0,empty0
925,ENH00271,ENC00273,Kupffer_cell_stellate_cell_of_liver,empty0,empty0
926,ENH00271,ENC00429,sinusoidal_endothelial_cell,empty0,empty0
927,ENH00271,ENC00450,epithelial_cell_with_microvilli,empty0,empty0
928,ENH00271,ENC00216,macrophage,empty0,empty0
929,ENH00271,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
930,ENH00271,ENC00418,lymphoid_tissue,empty0,empty0
931,ENH00272,ENC00112,placenta,empty0,empty0
932,ENH00272,ENC00343,trophoblast_cell,empty0,empty0
933,ENH00273,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
934,ENH00273,ENC00216,macrophage,empty0,empty0
935,ENH00273,ENC00255,mucosa_of_small_intestine,empty0,empty0
936,ENH00273,ENC00244,epithelial_cell,empty0,empty0
937,ENH00273,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
938,ENH00273,ENC00278,distal_tubule_of_nephron,empty0,empty0
939,ENH00273,ENC00248,leukocyte,empty0,empty0
940,ENH00273,ENC00063,kidney,empty0,empty0
941,ENH00273,ENC00152,smooth_muscle_cell,empty0,empty0
942,ENH00273,ENC00093,osteoblast,empty0,empty0
943,ENH00273,ENC00222,keratinocyte,empty0,empty0
944,ENH00273,ENC00007,adrenal_cortex,empty0,empty0
945,ENH00273,ENC00247,monocyte,empty0,empty0
946,ENH00273,ENC00273,Kupffer_cell_stellate_cell_of_liver,ENR00843,TLR4
947,ENH00274,ENC00112,placenta,empty0,empty0
948,ENH00274,ENC00343,trophoblast_cell,empty0,empty0
949,ENH00274,ENC00412,umbilical_vein_endothelial_cells,empty0,empty0
950,ENH00276,ENC00284,astrocyte,empty0,empty0
951,ENH00276,ENC00150,vascularendothelial_cell,empty0,empty0
952,ENH00276,ENC00273,Kupffer_cell_stellate_cell_of_liver,empty0,empty0
953,ENH00276,ENC00249,hepatocyte,empty0,empty0
954,ENH00276,ENC00424,lipocyte_of_liver,ENR00643,CD40
955,ENH00276,ENC00424,lipocyte_of_liver,ENR00717,TNFR1
956,ENH00276,ENC00424,lipocyte_of_liver,ENR00679,TNFR2
957,ENH00276,ENC00424,lipocyte_of_liver,ENR00861,IL-1RI
958,ENH00276,ENC00424,lipocyte_of_liver,ENR00715,IL-1RII
959,ENH00276,ENC00424,lipocyte_of_liver,ENR00837,CCR5
960,ENH00276,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
961,ENH00276,ENC00216,macrophage,empty0,empty0
962,ENH00277,ENC00059,mucosa_of_small_intestine,empty0,empty0
963,ENH00277,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
964,ENH00277,ENC00244,epithelial_cell,empty0,empty0
965,ENH00277,ENC00247,monocyte,empty0,empty0
966,ENH00277,ENC00219,eosinophil_granulocyte,empty0,empty0
967,ENH00277,ENC00217,neutrophil_granulocyte,empty0,empty0
968,ENH00277,ENC00450,epithelial_cell_with_microvilli,empty0,empty0
969,ENH00279,ENC00244,epithelial_cell,empty0,empty0
970,ENH00279,ENC00283,fibroblast,empty0,empty0
971,ENH00279,ENC00082,melanocyte,empty0,empty0
972,ENH00279,ENC00184,colon,empty0,empty0
973,ENH00279,ENC00248,leukocyte,empty0,empty0
974,ENH00279,ENC00234,bronchi,ENR01006,IL-17R
975,ENH00279,ENC00249,hepatocyte,empty0,empty0
976,ENH00279,ENC00364,bronchial_epithelial_cell,empty0,empty0
977,ENH00279,ENC00450,epithelial_cell_with_microvilli,empty0,empty0
978,ENH00280,ENC00112,placenta,empty0,empty0
979,ENH00280,ENC00184,colon,empty0,empty0
980,ENH00280,ENC00343,trophoblast_cell,empty0,empty0
981,ENH00281,ENC00578,liver,empty0,empty0
982,ENH00282,ENC00247,monocyte,empty0,empty0
983,ENH00282,ENC00217,neutrophil_granulocyte,empty0,empty0
984,ENH00282,ENC00216,macrophage,empty0,empty0
985,ENH00282,ENC00249,hepatocyte,empty0,empty0
986,ENH00282,ENC00424,lipocyte_of_liver,empty0,empty0
987,ENH00282,ENC00364,bronchial_epithelial_cell,empty0,empty0
988,ENH00282,ENC00450,epithelial_cell_with_microvilli,empty0,empty0
989,ENH00283,ENC00130,spleen,empty0,empty0
990,ENH00285,ENC00004,fat_cell,ENR01205,leptin receptor isoform b
991,ENH00286,ENC00249,hepatocyte,empty0,empty0
992,ENH00286,ENC00364,bronchial_epithelial_cell,empty0,empty0
993,ENH00286,ENC00450,epithelial_cell_with_microvilli,empty0,empty0
994,ENH00287,ENC00150,vascularendothelial_cell,empty0,empty0
995,ENH00287,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
996,ENH00287,ENC00429,sinusoidal_endothelial_cell,empty0,empty0
997,ENH00287,ENC00379,propria_mucosa_of_bronchus,empty0,empty0
998,ENH00287,ENC00263,aorta,empty0,empty0
999,ENH00287,ENC00350,artery,empty0,empty0
1000,ENH00287,ENC00207,blood_vessel,empty0,empty0
1001,ENH00287,ENC00518,microvascularendothelial_cell,empty0,empty0
1002,ENH00287,ENC00020,brain,empty0,empty0
1003,ENH00287,ENC00489,decidua,empty0,empty0
1004,ENH00287,ENC00037,cell_of_endometrium_of_uterus,empty0,empty0
1005,ENH00287,ENC00128,smooth_muscle,empty0,empty0
1006,ENH00287,ENC00345,renal_cortex,empty0,empty0
1007,ENH00287,ENC00074,lung,empty0,empty0
1008,ENH00287,ENC00379,propria_mucosa_of_bronchus,empty0,empty0
1009,ENH00287,ENC00482,respiratory_organ,empty0,empty0
1010,ENH00287,ENC00164,retina,empty0,empty0
1011,ENH00287,ENC00380,serum,empty0,empty0
1012,ENH00287,ENC00125,skin,empty0,empty0
1013,ENH00287,ENC00441,umbilical_cord,empty0,empty0
1014,ENH00287,ENC00412,umbilical_vein_endothelial_cells,empty0,empty0
1015,ENH00287,ENC00241,neutrophil_granulocyte,empty0,empty0
1016,ENH00287,ENC00587,right_coronary_artery,empty0,empty0
1017,ENH00287,ENC00588,left coronary artery,empty0,empty0
1018,ENH00288,ENC00244,epithelial_cell,empty0,empty0
1019,ENH00288,ENC00249,hepatocyte,empty0,empty0
1020,ENH00288,ENC00059,mucosa_of_small_intestine,empty0,empty0
1021,ENH00288,ENC00276,lymphocyte,empty0,empty0
1022,ENH00288,ENC00018,bone_marrow,empty0,empty0
1023,ENH00289,ENC00074,lung,empty0,empty0
1024,ENH00290,ENC00132,stomach,empty0,empty0
1025,ENH00290,ENC00041,mucosa_of_gastric_wall,empty0,empty0
1026,ENH00290,ENC00533,endodermal_epithelium_of_stomach,empty0,empty0
1027,ENH00291,ENC00130,spleen,empty0,empty0
1028,ENH00291,ENC00248,leukocyte,empty0,empty0
1029,ENH00291,ENC00074,lung,empty0,empty0
1030,ENH00291,ENC00184,colon,empty0,empty0
1031,ENH00291,ENC00127,small_intestine,empty0,empty0
1032,ENH00291,ENC00287,T-lymphocyte,empty0,empty0
1033,ENH00292,ENC00132,stomach,empty0,empty0
1034,ENH00293,ENC00301,beaker_cell,empty0,empty0
1035,ENH00293,ENC00246,uterus,empty0,empty0
1036,ENH00294,ENC00276,lymphocyte,ENR01206,ESL-1
1037,ENH00297,ENC00283,fibroblast,ENR00905,ER-beta
1038,ENH00299,ENC00260,endocardium,empty0,empty0
1039,ENH00299,ENC00603,pericardium,empty0,empty0
1040,ENH00304,ENC00249,hepatocyte,ENR01078,bile acid receptor
1041,ENH00305,ENC00144,thymus,empty0,empty0
1042,ENH00306,ENC00247,monocyte,empty0,empty0
1043,ENH00306,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
1044,ENH00306,ENC00283,fibroblast,empty0,empty0
1045,ENH00306,ENC00093,osteoblast,ENR00999,PTHR1
1046,ENH00306,ENC00320,stromal_cell_of_bone_marrow,ENR00999,PTHR1
1047,ENH00306,ENC00093,osteoblast,empty0,empty0
1048,ENH00306,ENC00249,hepatocyte,empty0,empty0
1049,ENH00307,ENC00249,hepatocyte,empty0,empty0
1050,ENH00309,ENC00027,central_nerve_system_element,empty0,empty0
1051,ENH00310,ENC00287,T-lymphocyte,empty0,empty0
1052,ENH00310,ENC00292,killer_cell,empty0,empty0
1053,ENH00310,ENC00306,lymph_node,empty0,empty0
1054,ENH00311,ENC00287,T-lymphocyte,empty0,empty0
1055,ENH00313,ENC00287,T-lymphocyte,empty0,empty0
1056,ENH00314,ENC00249,hepatocyte,ENR00717,TNFR1
1057,ENH00314,ENC00249,hepatocyte,ENR00679,TNFR2
1058,ENH00315,ENC00093,osteoblast,ENR00999,PTHR1
1059,ENH00315,ENC00093,osteoblast,ENR00730,EP3
1060,ENH00315,ENC00093,osteoblast,ENR00731,EP4
1061,ENH00315,ENC00074,lung,ENR00865,IGF-1R
1062,ENH00317,ENC00244,epithelial_cell,ENR01075,PAF-R
1063,ENH00317,ENC00450,epithelial_cell_with_microvilli,ENR01075,PAF-R
1064,ENH00319,ENC00262,cerebellum,empty0,empty0
1065,ENH00319,ENC00020,brain,empty0,empty0
1066,ENH00319,ENC00050,hippocampus,empty0,empty0
1067,ENH00320,ENC00130,spleen,empty0,empty0
1068,ENH00320,ENC00276,lymphocyte,empty0,empty0
1069,ENH00320,ENC00018,bone_marrow,empty0,empty0
1070,ENH00320,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
1071,ENH00320,ENC00020,brain,empty0,empty0
1072,ENH00321,ENC00018,bone_marrow,empty0,empty0
1073,ENH00321,ENC00140,testis,empty0,empty0
1074,ENH00321,ENC00184,colon,empty0,empty0
1075,ENH00321,ENC00213,epidermis,empty0,empty0
1076,ENH00321,ENC00112,placenta,empty0,empty0
1077,ENH00321,ENC00122,skeleton_muscle,empty0,empty0
1078,ENH00321,ENC00074,lung,empty0,empty0
1079,ENH00321,ENC00063,kidney,empty0,empty0
1080,ENH00321,ENC00048,heart,empty0,empty0
1081,ENH00321,ENC00249,hepatocyte,empty0,empty0
1082,ENH00321,ENC00247,monocyte,empty0,empty0
1083,ENH00321,ENC00244,epithelial_cell,empty0,empty0
1084,ENH00322,ENC00115,prostate,empty0,empty0
1085,ENH00322,ENC00140,testis,empty0,empty0
1086,ENH00322,ENC00246,uterus,empty0,empty0
1087,ENH00322,ENC00130,spleen,empty0,empty0
1088,ENH00322,ENC00144,thymus,empty0,empty0
1089,ENH00322,ENC00127,small_intestine,empty0,empty0
1090,ENH00324,ENC00150,vascularendothelial_cell,empty0,empty0
1091,ENH00324,ENC00244,epithelial_cell,empty0,empty0
1092,ENH00324,ENC00063,kidney,empty0,empty0
1093,ENH00324,ENC00128,smooth_muscle,empty0,empty0
1094,ENH00324,ENC00277,orbit_right_and_left,empty0,empty0
1095,ENH00324,ENC00263,aorta,empty0,empty0
1096,ENH00325,ENC00014,blood,empty0,empty0
1097,ENH00325,ENC00112,placenta,empty0,empty0
1098,ENH00325,ENC00276,lymphocyte,empty0,empty0
1099,ENH00325,ENC00287,T-lymphocyte,empty0,empty0
1100,ENH00325,ENC00288,helper_T_cell_Th1,ENR00147,CD28
1101,ENH00326,ENC00219,eosinophil_granulocyte,empty0,empty0
1102,ENH00326,ENC00290,killer_T_cell,empty0,empty0
1103,ENH00326,ENC00287,T-lymphocyte,empty0,empty0
1104,ENH00326,ENC00078,mast_cell,empty0,empty0
1105,ENH00327,ENC00287,T-lymphocyte,empty0,empty0
1106,ENH00327,ENC00426,peripheral blood mononuclear cell (PBMC),empty0,empty0
1107,ENH00327,ENC00420,helper_T_cell_Th2,empty0,empty0
1108,ENH00327,ENC00420,helper_T_cell_Th2,empty0,empty0
1109,ENH00328,ENC00248,leukocyte,empty0,empty0
1110,ENH00328,ENC00287,T-lymphocyte,empty0,empty0
1111,ENH00329,ENC00115,prostate,empty0,empty0
1112,ENH00329,ENC00222,keratinocyte,empty0,empty0
1113,ENH00329,ENC00247,monocyte,empty0,empty0
1114,ENH00329,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
1115,ENH00329,ENC00216,macrophage,empty0,empty0
1116,ENH00331,ENC00284,astrocyte,empty0,empty0
1117,ENH00331,ENC00222,keratinocyte,empty0,empty0
1118,ENH00331,ENC00018,bone_marrow,empty0,empty0
1119,ENH00331,ENC00102,pancreas,empty0,empty0
1120,ENH00331,ENC00248,leukocyte,empty0,empty0
1121,ENH00331,ENC00074,lung,empty0,empty0
1122,ENH00331,ENC00130,spleen,empty0,empty0
1123,ENH00331,ENC00144,thymus,empty0,empty0
1124,ENH00331,ENC00127,small_intestine,empty0,empty0
1125,ENH00331,ENC00115,prostate,empty0,empty0
1126,ENH00331,ENC00112,placenta,empty0,empty0
1127,ENH00331,ENC00247,monocyte,ENR00706,IFNAR2
1128,ENH00331,ENC00247,monocyte,ENR00707,IFNGR1
1129,ENH00332,ENC00044,granulosa_cell,empty0,empty0
1130,ENH00332,ENC00112,placenta,empty0,empty0
1131,ENH00333,ENC00018,bone_marrow,empty0,empty0
1132,ENH00333,ENC00127,small_intestine,empty0,empty0
1133,ENH00333,ENC00014,blood,empty0,empty0
1134,ENH00333,ENC00048,heart,empty0,empty0
1135,ENH00333,ENC00112,placenta,empty0,empty0
1136,ENH00333,ENC00074,lung,empty0,empty0
1137,ENH00333,ENC00122,skeleton_muscle,empty0,empty0
1138,ENH00333,ENC00144,thymus,empty0,empty0
1139,ENH00333,ENC00184,colon,empty0,empty0
1140,ENH00333,ENC00097,ovary,empty0,empty0
1141,ENH00333,ENC00102,pancreas,empty0,empty0
1142,ENH00333,ENC00020,brain,empty0,empty0
1143,ENH00333,ENC00130,spleen,empty0,empty0
1144,ENH00333,ENC00115,prostate,empty0,empty0
1145,ENH00333,ENC00247,monocyte,empty0,empty0
1146,ENH00335,ENC00216,macrophage,empty0,empty0
1147,ENH00335,ENC00102,pancreas,empty0,empty0
1148,ENH00335,ENC00130,spleen,empty0,empty0
1149,ENH00335,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
1150,ENH00335,ENC00144,thymus,empty0,empty0
1151,ENH00335,ENC00247,monocyte,empty0,empty0
1152,ENH00335,ENC00074,lung,empty0,empty0
1153,ENH00336,ENC00037,cell_of_endometrium_of_uterus,empty0,empty0
1154,ENH00337,ENC00013,platelet,empty0,empty0
1155,ENH00337,ENC00216,macrophage,empty0,empty0
1156,ENH00338,ENC00379,propria_mucosa_of_bronchus,ENR00834,TGF-beta type I receptor
1157,ENH00338,ENC00424,lipocyte_of_liver,empty0,empty0
1158,ENH00338,ENC00037,cell_of_endometrium_of_uterus,empty0,empty0
1159,ENH00338,ENC00303,muscularis_of_uterus,empty0,empty0
1160,ENH00338,ENC00283,fibroblast,empty0,empty0
1161,ENH00338,ENC00018,bone_marrow,empty0,empty0
1162,ENH00338,ENC00273,Kupffer_cell_stellate_cell_of_liver,empty0,empty0
1163,ENH00338,ENC00093,osteoblast,ENR00614,IL-4Ralpha
1164,ENH00338,ENC00093,osteoblast,ENR00960,bradykinin receptor B2
1165,ENH00338,ENC00093,osteoblast,ENR00061,bradykinin receptor B1
1166,ENH00338,ENC00244,epithelial_cell,empty0,empty0
1167,ENH00338,ENC00247,monocyte,empty0,empty0
1168,ENH00338,ENC00005,adipose_tissue,empty0,empty0
1169,ENH00346,ENC00018,bone_marrow,empty0,empty0
1170,ENH00346,ENC00004,fat_cell,empty0,empty0
1171,ENH00346,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
1172,ENH00346,ENC00093,osteoblast,ENR00960,bradykinin receptor B2
1173,ENH00346,ENC00093,osteoblast,ENR00061,bradykinin receptor B1
1174,ENH00347,ENC00247,monocyte,empty0,empty0
1175,ENH00347,ENC00125,skin,empty0,empty0
1176,ENH00347,ENC00222,keratinocyte,empty0,empty0
1177,ENH00347,ENC00216,macrophage,empty0,empty0
1178,ENH00348,ENC00276,lymphocyte,empty0,empty0
1179,ENH00348,ENC00248,leukocyte,empty0,empty0
1180,ENH00348,ENC00287,T-lymphocyte,empty0,empty0
1181,ENH00349,ENC00276,lymphocyte,empty0,empty0
1182,ENH00349,ENC00247,monocyte,empty0,empty0
1183,ENH00349,ENC00233,B-lymphocyte,empty0,empty0
1184,ENH00349,ENC00287,T-lymphocyte,empty0,empty0
1185,ENH00349,ENC00289,suppressor_T_cell,empty0,empty0
1186,ENH00350,ENC00144,thymus,empty0,empty0
1187,ENH00350,ENC00184,colon,empty0,empty0
1188,ENH00350,ENC00130,spleen,empty0,empty0
1189,ENH00350,ENC00127,small_intestine,empty0,empty0
1190,ENH00350,ENC00074,lung,empty0,empty0
1191,ENH00350,ENC00063,kidney,empty0,empty0
1192,ENH00350,ENC00132,stomach,empty0,empty0
1193,ENH00350,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
1194,ENH00353,ENC00287,T-lymphocyte,empty0,empty0
1195,ENH00354,ENC00287,T-lymphocyte,empty0,empty0
1196,ENH00355,ENC00020,brain,ENR01126,thrombin receptor
1197,ENH00355,ENC00162,cerebrospinal_fluid,empty0,empty0
1198,ENH00355,ENC00360,neuron,empty0,empty0
1199,ENH00356,ENC00020,brain,ENR01126,thrombin receptor
1200,ENH00356,ENC00162,cerebrospinal_fluid,empty0,empty0
1201,ENH00357,ENC00096,osteoclast,empty0,empty0
1202,ENH00357,ENC00216,macrophage,empty0,empty0
1203,ENH00357,ENC00013,platelet,empty0,empty0
