,Endo_id,name,cytomer,sec_hormones,receptors,large_struct,substruct
183,ENC00228,dendritic cell in lymphoid tissues,cy0011307,"['ENH00206', 'ENH00273', 'ENH00335', 'ENH00350', 'ENH00406', 'ENH00568', 'ENH00259', 'ENH00669', 'ENH00200', 'ENH00218', 'ENH00165', 'ENH00261', 'ENH00263', 'ENH00697', 'ENH00276', 'ENH00329', 'ENH00237', 'ENH00189', 'ENH00727', 'ENH00952', 'ENH00235', 'ENH00271', 'ENH00668']","['ENR00725', 'ENR00748', 'ENR00749', 'ENR00998', 'ENR00589', 'ENR00842', 'ENR00843', 'ENR00703', 'ENR00590', 'ENR01203', 'ENR01075', 'ENR00591', 'ENR00275', 'ENR00280', 'ENR00274', 'ENR00755', 'ENR00759', 'ENR00757', 'ENR01319', 'ENR01320', 'ENR01265', 'ENR01323', 'ENR01090', 'ENR00690', 'ENR00675']","['ENC00132', 'ENC00302', 'ENC00601', 'ENC00365', 'ENC00306', 'ENC00307', 'ENC00055', 'ENC00418', 'ENC00130']",[]
184,ENC00231,continuous vascular endothelial cell of blood vessels and lymphatics,cy0011246,"['ENH00206', 'ENH00215', 'ENH00137', 'ENH00271', 'ENH00273', 'ENH00256', 'ENH00257', 'ENH00258', 'ENH00277', 'ENH00287', 'ENH00320', 'ENH00266', 'ENH00306', 'ENH00157', 'ENH00395', 'ENH00454', 'ENH00459', 'ENH00526', 'ENH00541', 'ENH00576', 'ENH00636', 'ENH00691', 'ENH00235', 'ENH00764', 'ENH00067', 'ENH00072', 'ENH00928', 'ENH00931', 'ENH00934', 'ENH00765', 'ENH00961', 'ENH01007', 'ENH00062', 'ENH00346', 'ENH00439', 'ENH00384', 'ENH00468', 'ENH00165', 'ENH00218', 'ENH01131']","['ENR00748', 'ENR00749', 'ENR01205', 'ENR00636', 'ENR00884', 'ENR01008', 'ENR00760', 'ENR00435', 'ENR01018', 'ENR01041', 'ENR01038', 'ENR01069', 'ENR00841', 'ENR00843', 'ENR00931', 'ENR00842', 'ENR00844', 'ENR01190', 'ENR01191', 'ENR01238', 'ENR01282', 'ENR00935', 'ENR00865', 'ENR00669', 'ENR01265', 'ENR01318', 'ENR00668', 'ENR00755', 'ENR00756', 'ENR00758', 'ENR01325']","['ENC00302', 'ENC00601', 'ENC00207', 'ENC00074']",[]
185,ENC00233,B-lymphocyte,cy0011317,"['ENH00254', 'ENH00165', 'ENH00349', 'ENH00739', 'ENH00669', 'ENH00255', 'ENH00164', 'ENH00637', 'ENH00730', 'ENH00930', 'ENH00931', 'ENH00248', 'ENH00260', 'ENH00189', 'ENH00165', 'ENH00237', 'ENH00200', 'ENH00580']","['ENR00118', 'ENR00748', 'ENR00749', 'ENR01040', 'ENR01039', 'ENR00274', 'ENR00675', 'ENR00620', 'ENR00931', 'ENR01030', 'ENR00619', 'ENR00690', 'ENR00614', 'ENR00629', 'ENR01101', 'ENR00843', 'ENR01117', 'ENR00275', 'ENR01127', 'ENR00839', 'ENR01192', 'ENR00280', 'ENR00651', 'ENR00277', 'ENR00265', 'ENR01202', 'ENR01191', 'ENR00263', 'ENR00755', 'ENR00757', 'ENR01335', 'ENR01340']","['ENC00302', 'ENC00601', 'ENC00365', 'ENC00306', 'ENC00307', 'ENC00055', 'ENC00418', 'ENC00014', 'ENC00130', 'ENC00578', 'ENC00018']",[]
186,ENC00234,bronchi,cy0049599,"['ENH00208', 'ENH00256', 'ENH00235', 'ENH00279', 'ENH00708', 'ENH00933']",['ENR01006'],"['ENC00601', 'ENC00074']","['ENC00450', 'ENC00379', 'ENC00597', 'ENC00217', 'ENC00313', 'ENC00023', 'ENC00152', 'ENC00219', 'ENC00276', 'ENC00364', 'ENC00493', 'ENC00473', 'ENC00251', 'ENC00216', 'ENC00283']"
187,ENC00241,neutrophil granulocyte,cy0011309,"['ENH00208', 'ENH00215', 'ENH00739', 'ENH00640', 'ENH00643', 'ENH00937', 'ENH00287']","['ENR00655', 'ENR01112']","['ENC00234', 'ENC00302', 'ENC00601', 'ENC00055', 'ENC00014', 'ENC00018', 'ENC00074']",[]
188,ENC00244,epithelial cell,cy0044695,"['ENH00208', 'ENH00215', 'ENH00527', 'ENH00251', 'ENH00271', 'ENH00273', 'ENH00279', 'ENH00277', 'ENH00288', 'ENH00324', 'ENH00321', 'ENH00766', 'ENH00576', 'ENH00469', 'ENH00660', 'ENH00671', 'ENH00522', 'ENH00525', 'ENH00707', 'ENH00317', 'ENH00338', 'ENH00200', 'ENH00709', 'ENH00713', 'ENH00741', 'ENH00067', 'ENH00453', 'ENH01085', 'ENH01089']","['ENR00748', 'ENR00749', 'ENR00435', 'ENR01020', 'ENR01069', 'ENR00930', 'ENR01075', 'ENR00843', 'ENR00861', 'ENR01105', 'ENR01188', 'ENR00621', 'ENR01238', 'ENR00717', 'ENR00764', 'ENR00755', 'ENR00662', 'ENR00710']","['ENC00447', 'ENC00601']",[]
189,ENC00245,major salivary glands,cy0048288,"['ENH00390', 'ENH00713']",['ENR00662'],"['ENC00447', 'ENC00601', 'ENC00365']","['ENC00490', 'ENC00276', 'ENC00493', 'ENC00216', 'ENC00283']"
190,ENC00246,uterus,cy0039313,"['ENH00031', 'ENH00116', 'ENH00293', 'ENH00322', 'ENH00840', 'ENH00576', 'ENH00599', 'ENH00600', 'ENH00671', 'ENH00915', 'ENH00098']","['ENR00704', 'ENR00905', 'ENR00730', 'ENR00731', 'ENR00732', 'ENR00777', 'ENR01034', 'ENR01190', 'ENR01209', 'ENR00263', 'ENR01265', 'ENR01187']",['ENC00601'],"['ENC00460', 'ENC00233', 'ENC00157', 'ENC00287', 'ENC00427', 'ENC00544', 'ENC00217', 'ENC00454', 'ENC00344', 'ENC00260', 'ENC00276', 'ENC00216', 'ENC00169', 'ENC00283', 'ENC00303', 'ENC00450', 'ENC00597', 'ENC00037', 'ENC00152', 'ENC00600', 'ENC00288', 'ENC00219', 'ENC00420', 'ENC00493', 'ENC00244', 'ENC00251']"
191,ENC00247,monocyte,cy0049449,"['ENH00347', 'ENH00137', 'ENH00808', 'ENH00215', 'ENH00218', 'ENH00244', 'ENH00256', 'ENH00277', 'ENH00282', 'ENH00333', 'ENH00335', 'ENH00349', 'ENH00306', 'ENH00221', 'ENH00189', 'ENH00235', 'ENH00254', 'ENH00255', 'ENH00321', 'ENH00273', 'ENH00200', 'ENH00261', 'ENH00331', 'ENH00396', 'ENH00232', 'ENH00566', 'ENH00568', 'ENH00669', 'ENH00701', 'ENH00329', 'ENH00165', 'ENH00237', 'ENH00650', 'ENH00338', 'ENH00259', 'ENH00764', 'ENH00100', 'ENH00896', 'ENH00937', 'ENH00938', 'ENH00939', 'ENH00165', 'ENH00235', 'ENH00237', 'ENH00963', 'ENH00580']","['ENR01188', 'ENR00725', 'ENR01113', 'ENR00749', 'ENR00589', 'ENR00841', 'ENR00843', 'ENR00844', 'ENR00703', 'ENR00590', 'ENR00595', 'ENR01018', 'ENR01022', 'ENR00619', 'ENR00655', 'ENR00685', 'ENR00687', 'ENR00837', 'ENR00681', 'ENR00653', 'ENR00836', 'ENR00864', 'ENR00717', 'ENR00931', 'ENR00706', 'ENR00860', 'ENR00682', 'ENR00707', 'ENR01075', 'ENR00715', 'ENR00591', 'ENR00592', 'ENR00729', 'ENR00731', 'ENR00733', 'ENR00730', 'ENR01101', 'ENR00688', 'ENR01115', 'ENR01120', 'ENR00275', 'ENR01158', 'ENR01160', 'ENR00118', 'ENR00621', 'ENR01190', 'ENR01191', 'ENR00277', 'ENR01202', 'ENR01203', 'ENR01217', 'ENR01216', 'ENR00851']","['ENC00302', 'ENC00306', 'ENC00055', 'ENC00014', 'ENC00018']",[]
192,ENC00248,leukocyte,cy0014529,"['ENH00189', 'ENH00273', 'ENH00279', 'ENH00291', 'ENH00237', 'ENH00253', 'ENH00328', 'ENH00331', 'ENH00348', 'ENH00577', 'ENH00363', 'ENH00933', 'ENH00938', 'ENH01089', 'ENH00586', 'ENH01123', 'ENH00668']","['ENR00998', 'ENR00589', 'ENR00841', 'ENR00843', 'ENR00753', 'ENR00839', 'ENR00931', 'ENR01075', 'ENR00276', 'ENR01158', 'ENR01194', 'ENR01202', 'ENR01203', 'ENR01053', 'ENR00826', 'ENR00755', 'ENR00758']","['ENC00302', 'ENC00055', 'ENC00014']",[]
193,ENC00249,hepatocyte,cy0011233,"['ENH00453', 'ENH00808', 'ENH00217', 'ENH00235', 'ENH00245', 'ENH00761', 'ENH00759', 'ENH00191', 'ENH00192', 'ENH00193', 'ENH00859', 'ENH00218', 'ENH00288', 'ENH00212', 'ENH00542', 'ENH00417', 'ENH00545', 'ENH00550', 'ENH00321', 'ENH00553', 'ENH00554', 'ENH00546', 'ENH00361', 'ENH00548', 'ENH00812', 'ENH00232', 'ENH00456', 'ENH00534', 'ENH00543', 'ENH00068', 'ENH00250', 'ENH00276', 'ENH00279', 'ENH00200', 'ENH00306', 'ENH00282', 'ENH00286', 'ENH00307', 'ENH00304', 'ENH00231', 'ENH00547', 'ENH00082', 'ENH00612', 'ENH00657', 'ENH00820', 'ENH00031', 'ENH00549', 'ENH01127', 'ENH00314', 'ENH00189', 'ENH00382', 'ENH00704', 'ENH00446']","['ENR01076', 'ENR00748', 'ENR00749', 'ENR00998', 'ENR01004', 'ENR01005', 'ENR00864', 'ENR01007', 'ENR00696', 'ENR01169', 'ENR01025', 'ENR01069', 'ENR01079', 'ENR00691', 'ENR00664', 'ENR00901', 'ENR00717', 'ENR01050', 'ENR00930', 'ENR00989', 'ENR01077', 'ENR00873', 'ENR01078', 'ENR01081', 'ENR00702', 'ENR00645', 'ENR00659', 'ENR00982', 'ENR01177', 'ENR00777', 'ENR00808', 'ENR00741', 'ENR00228', 'ENR00743', 'ENR01310', 'ENR01162', 'ENR00679', 'ENR01047', 'ENR00979', 'ENR00263']","['ENC00601', 'ENC00365', 'ENC00578']",[]
194,ENC00250,chondrocyte,cy0044720,"['ENH00453', 'ENH00435', 'ENH00395', 'ENH00455', 'ENH00457', 'ENH00459', 'ENH00460', 'ENH00511', 'ENH00512', 'ENH00144', 'ENH00518', 'ENH00373', 'ENH00574', 'ENH00576', 'ENH00637', 'ENH00821', 'ENH00518', 'ENH00165', 'ENH00235', 'ENH00628']","['ENR00748', 'ENR00749', 'ENR00873', 'ENR00999', 'ENR00865', 'ENR00058', 'ENR00699', 'ENR00698', 'ENR00659', 'ENR00982', 'ENR00984', 'ENR00934', 'ENR00983', 'ENR00263', 'ENR00884', 'ENR01027', 'ENR01090', 'ENR01109']",[],[]
195,ENC00251,basophil granulocyte,cy0011311,"['ENH00252', 'ENH00253', 'ENH00219', 'ENH00650']","['ENR00998', 'ENR00611', 'ENR01113', 'ENR00689', 'ENR01114', 'ENR01111', 'ENR00277']","['ENC00302', 'ENC00055', 'ENC00014', 'ENC00018']",[]
196,ENC00252,enterochromaffin cell of gastrointestinal tract,cy0014549,"['ENH00219', 'ENH00161', 'ENH00166']",[],"['ENC00132', 'ENC00601', 'ENC00365', 'ENC00040', 'ENC00041']",[]
197,ENC00253,chief cell of parathyroid gland,cy0011213,"['ENH00107', 'ENH00440']","['ENR00664', 'ENR00785', 'ENR00786']",['ENC00407'],[]
198,ENC00254,mucosa of large intestine,cy0000883,"['ENH00212', 'ENH00657']",[],"['ENC00122', 'ENC00171', 'ENC00601', 'ENC00365', 'ENC00221']","['ENC00152', 'ENC00450', 'ENC00288', 'ENC00420']"
199,ENC00255,mucosa of small intestine,cy0000837,"['ENH00212', 'ENH00273', 'ENH00939', 'ENH00657']",[],"['ENC00601', 'ENC00365']","['ENC00152', 'ENC00450', 'ENC00288', 'ENC00420', 'ENC00216', 'ENC00294']"
200,ENC00257,caudate nucleus,cy0018128,['ENH00966'],"['ENR00923', 'ENR00361', 'ENR00824']","['ENC00020', 'ENC00027']","['ENC00280', 'ENC00284', 'ENC00423', 'ENC00472', 'ENC00549']"
201,ENC00258,putamen,cy0000521,[],"['ENR00923', 'ENR00361', 'ENR01032']","['ENC00020', 'ENC00027']","['ENC00280', 'ENC00284', 'ENC00423', 'ENC00472', 'ENC00549']"
202,ENC00259,cardiac myocyte,cy0052241,"['ENH00137', 'ENH00073', 'ENH00476', 'ENH00520']","['ENR00959', 'ENR00662', 'ENR00808']","['ENC00171', 'ENC00122', 'ENC00302', 'ENC00602', 'ENC00421', 'ENC00601', 'ENC00274']",[]
203,ENC00260,endocardium,cy0052257,"['ENH01093', 'ENH00299', 'ENH00652', 'ENH00655']","['ENR00959', 'ENR01041', 'ENR00700']","['ENC00302', 'ENC00602', 'ENC00601']",['ENC00600']
204,ENC00261,juxtaglomerular apparatus,cy0036483,[],"['ENR00959', 'ENR01317']",['ENC00601'],"['ENC00449', 'ENC00457']"
205,ENC00262,cerebellum,cy0048118,"['ENH00319', 'ENH00157', 'ENH00509', 'ENH00591', 'ENH00379', 'ENH00655', 'ENH00878', 'ENH00073', 'ENH00974', 'ENH01074', 'ENH00246', 'ENH00734', 'ENH00228', 'ENH00479', 'ENH00476', 'ENH00410']","['ENR00662', 'ENR01030', 'ENR01032', 'ENR01058', 'ENR00430', 'ENR01065', 'ENR01089', 'ENR00830', 'ENR01350', 'ENR00825', 'ENR00068']","['ENC00020', 'ENC00302', 'ENC00027']","['ENC00280', 'ENC00284', 'ENC00423', 'ENC00472', 'ENC00266', 'ENC00265', 'ENC00360', 'ENC00267', 'ENC00181', 'ENC00268', 'ENC00549']"
206,ENC00263,aorta,cy0000222,"['ENH00324', 'ENH00454', 'ENH00510', 'ENH00576', 'ENH00067', 'ENH00287', 'ENH00980']","['ENR00800', 'ENR01041', 'ENR01191', 'ENR01211', 'ENR01320']",[],[]
207,ENC00264,dentate nucleus,cy0022585,[],"['ENR00799', 'ENR00800', 'ENR00801', 'ENR00803']",[],[]
208,ENC00265,Purkinje cell,cy0011416,"['ENH00243', 'ENH00508', 'ENH00246', 'ENH01089', 'ENH01094']","['ENR00799', 'ENR00800', 'ENR00801', 'ENR00802', 'ENR00803', 'ENR00804', 'ENR00068', 'ENR01219', 'ENR00866', 'ENR00867', 'ENR00622', 'ENR01224']","['ENC00020', 'ENC00302', 'ENC00262', 'ENC00088', 'ENC00027', 'ENC00181']",[]
209,ENC00266,granular layer of cerebellar cortex,cy0030513,[],"['ENR00802', 'ENR00803', 'ENR00068', 'ENR00866', 'ENR00622', 'ENR00867']","['ENC00020', 'ENC00302', 'ENC00262', 'ENC00027', 'ENC00181']","['ENC00280', 'ENC00284', 'ENC00423', 'ENC00472', 'ENC00549']"
210,ENC00267,basket cell,cy0011418,[],"['ENR00799', 'ENR00802', 'ENR00803', 'ENR00825']","['ENC00020', 'ENC00302', 'ENC00262', 'ENC00027', 'ENC00181']",[]
211,ENC00268,Golgi cell,cy0045835,['ENH00243'],"['ENR00802', 'ENR00803']","['ENC00020', 'ENC00302', 'ENC00262', 'ENC00027', 'ENC00181']",[]
212,ENC00269,cerebellar cortex,cy0018555,[],"['ENR00800', 'ENR00802', 'ENR00803']","['ENC00020', 'ENC00302', 'ENC00262', 'ENC00027']","['ENC00280', 'ENC00284', 'ENC00423', 'ENC00472', 'ENC00266', 'ENC00265', 'ENC00360', 'ENC00267', 'ENC00268', 'ENC00549']"
213,ENC00271,red nucleus,cy0006177,['ENH00243'],['ENR01223'],"['ENC00020', 'ENC00302', 'ENC00183', 'ENC00027', 'ENC00154']","['ENC00280', 'ENC00284', 'ENC00423', 'ENC00472', 'ENC00549']"
214,ENC00272,superior colliculus,cy0006198,"['ENH00243', 'ENH00479']",[],"['ENC00020', 'ENC00302', 'ENC00183', 'ENC00027']","['ENC00280', 'ENC00284', 'ENC00423', 'ENC00472', 'ENC00549']"
215,ENC00273,Kupffer cell stellate cell of liver,cy0011374,"['ENH00189', 'ENH00218', 'ENH00200', 'ENH00251', 'ENH00257', 'ENH00276', 'ENH00212', 'ENH00338', 'ENH00273', 'ENH00271', 'ENH00649', 'ENH00165', 'ENH00261', 'ENH00235']","['ENR01004', 'ENR00645', 'ENR00655', 'ENR00843', 'ENR00717', 'ENR00679', 'ENR01050', 'ENR00263']","['ENC00601', 'ENC00365', 'ENC00578']",[]
216,ENC00274,atrium of heart,cy0052259,[],"['ENR00361', 'ENR01075']","['ENC00302', 'ENC00602', 'ENC00601']","['ENC00259', 'ENC00216', 'ENC00283']"
217,ENC00275,frontal lobe,cy0052363,"['ENH00613', 'ENH00614', 'ENH00615', 'ENH00616', 'ENH01053', 'ENH00734']","['ENR00361', 'ENR01058', 'ENR01265', 'ENR00929', 'ENR01012', 'ENR00751', 'ENR00795', 'ENR00796', 'ENR00797']",[],[]
218,ENC00276,lymphocyte,cy0011493,"['ENH00248', 'ENH00253', 'ENH00288', 'ENH00320', 'ENH00325', 'ENH00348', 'ENH00349', 'ENH00931', 'ENH00933', 'ENH00294']","['ENR01194', 'ENR00806', 'ENR01113', 'ENR01158', 'ENR01192', 'ENR00277', 'ENR00701', 'ENR01206', 'ENR00263', 'ENR01319', 'ENR01320', 'ENR00755', 'ENR00758', 'ENR01323', 'ENR00851']","['ENC00234', 'ENC00302', 'ENC00601', 'ENC00365', 'ENC00144', 'ENC00055', 'ENC00014', 'ENC00414', 'ENC00018', 'ENC00074']",[]
219,ENC00277,orbit right and left,cy0001354,['ENH00324'],[],['ENC00601'],"['ENC00093', 'ENC00216', 'ENC00325', 'ENC00283']"
220,ENC00278,distal tubule of nephron,cy0023191,"['ENH00273', 'ENH00534', 'ENH00977', 'ENH00978', 'ENH01093']","['ENR01204', 'ENR01349']",['ENC00601'],[]
221,ENC00280,glial cell of central nervous system,cy0011357,"['ENH00875', 'ENH00072', 'ENH00977', 'ENH00978']","['ENR01063', 'ENR01144', 'ENR01188', 'ENR00263']","['ENC00386', 'ENC00163', 'ENC00020', 'ENC00552', 'ENC00550', 'ENC00053', 'ENC00189', 'ENC00357', 'ENC00050', 'ENC00154', 'ENC00599', 'ENC00487', 'ENC00182', 'ENC00545', 'ENC00585', 'ENC00181', 'ENC00183', 'ENC00220', 'ENC00413', 'ENC00262', 'ENC00556', 'ENC00403', 'ENC00557', 'ENC00134', 'ENC00027', 'ENC00408', 'ENC00026', 'ENC00191', 'ENC00553', 'ENC00540', 'ENC00302', 'ENC00271', 'ENC00601', 'ENC00361', 'ENC00411', 'ENC00088']","['ENC00284', 'ENC00423', 'ENC00472', 'ENC00549']"
222,ENC00281,enteric glial cell,cy00552338,['ENH00625'],['ENR01188'],[],[]
223,ENC00283,fibroblast,cy0011522,"['ENH00279', 'ENH00338', 'ENH00235', 'ENH00266', 'ENH00306', 'ENH00221', 'ENH00263', 'ENH00395', 'ENH00457', 'ENH00458', 'ENH00459', 'ENH00462', 'ENH00511', 'ENH00570', 'ENH00576', 'ENH00582', 'ENH00702', 'ENH00364', 'ENH00689', 'ENH00222', 'ENH00297', 'ENH00213', 'ENH00258', 'ENH00072', 'ENH00073', 'ENH00073', 'ENH00958', 'ENH00939', 'ENH01127', 'ENH00428', 'ENH00097', 'ENH00073', 'ENH00165']","['ENR00884', 'ENR00760', 'ENR01025', 'ENR01282', 'ENR01024', 'ENR00621', 'ENR00905', 'ENR00808', 'ENR00755', 'ENR00756', 'ENR00853']","['ENC00020', 'ENC00552', 'ENC00602', 'ENC00579', 'ENC00218', 'ENC00053', 'ENC00097', 'ENC00221', 'ENC00074', 'ENC00171', 'ENC00125', 'ENC00307', 'ENC00055', 'ENC00246', 'ENC00578', 'ENC00102', 'ENC00274', 'ENC00391', 'ENC00132', 'ENC00262', 'ENC00323', 'ENC00584', 'ENC00018', 'ENC00122', 'ENC00302', 'ENC00601', 'ENC00312', 'ENC00414', 'ENC00088', 'ENC00315', 'ENC00076', 'ENC00447', 'ENC00234', 'ENC00214', 'ENC00306', 'ENC00022', 'ENC00326', 'ENC00322', 'ENC00130', 'ENC00245', 'ENC00357', 'ENC00382', 'ENC00599', 'ENC00128', 'ENC00198', 'ENC00207', 'ENC00379', 'ENC00127', 'ENC00040', 'ENC00441', 'ENC00041', 'ENC00140', 'ENC00027', 'ENC00145', 'ENC00365', 'ENC00144', 'ENC00418', 'ENC00416', 'ENC00009', 'ENC00115', 'ENC00563']",[]
224,ENC00284,astrocyte,cy0011358,"['ENH00276', 'ENH00875', 'ENH00331', 'ENH00164', 'ENH00445', 'ENH00556', 'ENH00822', 'ENH00459', 'ENH00511', 'ENH00665', 'ENH00878', 'ENH00068', 'ENH00072', 'ENH00073', 'ENH01051']","['ENR01063', 'ENR01144', 'ENR00957', 'ENR01188', 'ENR01190', 'ENR00277', 'ENR01221', 'ENR01222', 'ENR00263', 'ENR00756', 'ENR00758', 'ENR00684', 'ENR01356']","['ENC00386', 'ENC00163', 'ENC00280', 'ENC00020', 'ENC00552', 'ENC00550', 'ENC00053', 'ENC00189', 'ENC00357', 'ENC00050', 'ENC00154', 'ENC00599', 'ENC00487', 'ENC00182', 'ENC00545', 'ENC00585', 'ENC00181', 'ENC00183', 'ENC00220', 'ENC00257', 'ENC00413', 'ENC00262', 'ENC00556', 'ENC00403', 'ENC00557', 'ENC00134', 'ENC00027', 'ENC00408', 'ENC00026', 'ENC00191', 'ENC00553', 'ENC00540', 'ENC00302', 'ENC00574', 'ENC00271', 'ENC00601', 'ENC00361', 'ENC00582', 'ENC00411', 'ENC00088']",['ENC00549']
225,ENC00287,T-lymphocyte,cy0011313,"['ENH00952', 'ENH00325', 'ENH00235', 'ENH00326', 'ENH00266', 'ENH00252', 'ENH00327', 'ENH00165', 'ENH00328', 'ENH00237', 'ENH00253', 'ENH00353', 'ENH00313', 'ENH00354', 'ENH00248', 'ENH00265', 'ENH00396', 'ENH00453', 'ENH00739', 'ENH00568', 'ENH00581', 'ENH00583', 'ENH00255', 'ENH00584', 'ENH00311', 'ENH00707', 'ENH00291', 'ENH00348', 'ENH00349', 'ENH00669', 'ENH00409', 'ENH00454', 'ENH00244', 'ENH00310', 'ENH00072', 'ENH00073', 'ENH00930', 'ENH00929', 'ENH00931', 'ENH00580']","['ENR01161', 'ENR00628', 'ENR00614', 'ENR00619', 'ENR00600', 'ENR00689', 'ENR00675', 'ENR01085', 'ENR00748', 'ENR00749', 'ENR00862', 'ENR00629', 'ENR00931', 'ENR00998', 'ENR00979', 'ENR00118', 'ENR00839', 'ENR00275', 'ENR01127', 'ENR01176', 'ENR01190', 'ENR01192', 'ENR00280', 'ENR00265', 'ENR00277', 'ENR01202', 'ENR01203', 'ENR01191', 'ENR00282', 'ENR00263', 'ENR00755', 'ENR01319', 'ENR00759', 'ENR00757', 'ENR00756', 'ENR00758', 'ENR01323', 'ENR01327', 'ENR01328', 'ENR01335', 'ENR00420']","['ENC00302', 'ENC00601', 'ENC00144', 'ENC00055', 'ENC00014', 'ENC00130']",[]
226,ENC00288,helper T cell Th1,cy0011314,"['ENH00265', 'ENH00325', 'ENH00252']","['ENR00689', 'ENR00147', 'ENR00839', 'ENR00608', 'ENR00628', 'ENR01176', 'ENR00742']","['ENC00302', 'ENC00601', 'ENC00127', 'ENC00365', 'ENC00144', 'ENC00055', 'ENC00014', 'ENC00130', 'ENC00255']",[]
227,ENC00289,suppressor T cell,cy0011315,['ENH00349'],['ENR01116'],"['ENC00302', 'ENC00601', 'ENC00365', 'ENC00144', 'ENC00055', 'ENC00418', 'ENC00014']",[]
228,ENC00290,killer T cell,cy0045845,['ENH00326'],"['ENR00755', 'ENR00759', 'ENR01319']","['ENC00302', 'ENC00601', 'ENC00144', 'ENC00055', 'ENC00292', 'ENC00014']",[]
229,ENC00292,killer cell,cy0045844,"['ENH00265', 'ENH00310', 'ENH00580']","['ENR00608', 'ENR00628', 'ENR01113', 'ENR01203', 'ENR00653', 'ENR00681', 'ENR00682', 'ENR00683', 'ENR00836', 'ENR00684', 'ENR01116', 'ENR00275', 'ENR01127', 'ENR00839', 'ENR00282', 'ENR01320']","['ENC00302', 'ENC00055', 'ENC00014']",['ENC00290']
230,ENC00293,thymocyte,cy0011435,['ENH00643'],"['ENR01161', 'ENR01127', 'ENR01192', 'ENR00280', 'ENR00277', 'ENR00265', 'ENR01197', 'ENR01196', 'ENR00701']","['ENC00601', 'ENC00144', 'ENC00055']",[]
231,ENC00294,memory cell T,cy0011439,[],['ENR00690'],"['ENC00132', 'ENC00127', 'ENC00306', 'ENC00308', 'ENC00221', 'ENC00122', 'ENC00171', 'ENC00601', 'ENC00365', 'ENC00307', 'ENC00055', 'ENC00418', 'ENC00416', 'ENC00255']",[]
232,ENC00295,amniotic fluid,cy0044703,['ENH00764'],[],[],[]
233,ENC00300,angioblast,cy0014508,[],['ENR00636'],['ENC00198'],[]
234,ENC00301,beaker cell,cy0014496,['ENH00293'],[],"['ENC00132', 'ENC00035', 'ENC00127', 'ENC00041', 'ENC00221', 'ENC00405', 'ENC00308', 'ENC00122', 'ENC00171', 'ENC00417', 'ENC00601', 'ENC00365', 'ENC00416', 'ENC00415', 'ENC00255', 'ENC00184']",[]
235,ENC00302,circulatory system hematopoietic system,cy0014654,[],"['ENR00731', 'ENR00808', 'ENR00777']",[],"['ENC00602', 'ENC00287', 'ENC00427', 'ENC00014', 'ENC00154', 'ENC00228', 'ENC00590', 'ENC00320', 'ENC00284', 'ENC00425', 'ENC00276', 'ENC00473', 'ENC00216', 'ENC00267', 'ENC00274', 'ENC00391', 'ENC00423', 'ENC00472', 'ENC00262', 'ENC00134', 'ENC00018', 'ENC00408', 'ENC00549', 'ENC00600', 'ENC00290', 'ENC00248', 'ENC00288', 'ENC00219', 'ENC00574', 'ENC00420', 'ENC00342', 'ENC00493', 'ENC00233', 'ENC00137', 'ENC00280', 'ENC00421', 'ENC00013', 'ENC00349', 'ENC00544', 'ENC00536', 'ENC00217', 'ENC00259', 'ENC00096', 'ENC00468', 'ENC00130', 'ENC00479', 'ENC00268', 'ENC00093', 'ENC00247', 'ENC00260', 'ENC00207', 'ENC00555', 'ENC00585', 'ENC00591', 'ENC00283', 'ENC00419', 'ENC00181', 'ENC00004', 'ENC00597', 'ENC00380', 'ENC00592', 'ENC00266', 'ENC00265', 'ENC00519', 'ENC00289', 'ENC00553', 'ENC00152', 'ENC00271', 'ENC00589', 'ENC00521', 'ENC00292', 'ENC00086', 'ENC00251', 'ENC00538', 'ENC00360', 'ENC00325']"
236,ENC00303,muscularis of uterus,cy0000383,['ENH00338'],['ENR00643'],"['ENC00122', 'ENC00171', 'ENC00601', 'ENC00246']",['ENC00152']
237,ENC00305,myelocyte,cy0052344,['ENH00938'],['ENR01009'],[],[]
238,ENC00306,lymph node,cy0049566,"['ENH00390', 'ENH00394', 'ENH00400', 'ENH00406', 'ENH00568', 'ENH00581', 'ENH00638', 'ENH00310', 'ENH00895', 'ENH00930', 'ENH00227', 'ENH01131']","['ENR00841', 'ENR00590', 'ENR00592', 'ENR00651', 'ENR01019', 'ENR01036', 'ENR01039', 'ENR00676', 'ENR00677', 'ENR01202', 'ENR01319', 'ENR00918', 'ENR01323', 'ENR01325', 'ENR01327', 'ENR00710']",['ENC00055'],"['ENC00460', 'ENC00233', 'ENC00597', 'ENC00287', 'ENC00427', 'ENC00289', 'ENC00294', 'ENC00228', 'ENC00247', 'ENC00600', 'ENC00290', 'ENC00288', 'ENC00420', 'ENC00276', 'ENC00493', 'ENC00216', 'ENC00283']"
239,ENC00307,tonsil,cy0047373,"['ENH00387', 'ENH00157', 'ENH00638', 'ENH00868', 'ENH00869']","['ENR00590', 'ENR00592', 'ENR00280']","['ENC00601', 'ENC00365', 'ENC00055', 'ENC00418']","['ENC00233', 'ENC00597', 'ENC00276', 'ENC00216', 'ENC00283']"
