,Endo_id,target_receptor,target_cell
4388,ENH01113,ENR01326,ENC00130
4389,ENH01113,ENR00756,ENC00132
4390,ENH01113,ENR00758,ENC00132
4391,ENH01113,ENR01326,ENC00132
4392,ENH01113,ENR00756,ENC00287
4393,ENH01113,ENR00758,ENC00287
4394,ENH01113,ENR00756,ENC00140
4395,ENH01113,ENR00758,ENC00140
4396,ENH01113,ENR01265,ENC00140
4397,ENH01113,ENR01321,ENC00140
4398,ENH01113,ENR00756,ENC00144
4399,ENH01113,ENR00758,ENC00144
4400,ENH01113,ENR01321,ENC00144
4401,ENH01113,ENR00756,ENC00412
4402,ENH01113,ENR01265,ENC00246
4403,ENH01113,ENR00756,ENC00150
4404,ENH01113,ENR00758,ENC00150
4405,ENH01113,ENR01265,ENC00150
4406,ENH01113,ENR00756,ENC00411
4407,ENH01121,ENR00579,ENC00180
4408,ENH01121,ENR00579,ENC00174
4409,ENH01121,ENR00579,ENC00361
4410,ENH01121,ENR00579,ENC00102
4411,ENH01121,ENR00579,ENC00062
4412,ENH01121,ENR00579,ENC00580
4413,ENH01122,ENR01177,ENC00249
4414,ENH01123,ENR01216,ENC00074
4415,ENH01123,ENR01216,ENC00247
4416,ENH01123,ENR01216,ENC00217
4417,ENH01126,ENR00668,ENC00018
4418,ENH01126,ENR00668,ENC00231
4419,ENH01126,ENR00668,ENC00518
4420,ENH01126,ENR00668,ENC00468
4421,ENH01126,ENR00668,ENC00429
4422,ENH01131,ENR00755,ENC00005
4423,ENH01131,ENR00759,ENC00005
4424,ENH01131,ENR00759,ENC00009
4425,ENH01131,ENR01320,ENC00263
4426,ENH01131,ENR01319,ENC00308
4427,ENH01131,ENR00755,ENC00233
4428,ENH01131,ENR00757,ENC00233
4429,ENH01131,ENR01319,ENC00018
4430,ENH01131,ENR01322,ENC00020
4431,ENH01131,ENR00755,ENC00020
4432,ENH01131,ENR00759,ENC00020
4433,ENH01131,ENR00757,ENC00020
4434,ENH01131,ENR01320,ENC00020
4435,ENH01131,ENR00755,ENC00231
4436,ENH01131,ENR01320,ENC00403
4437,ENH01131,ENR00755,ENC00228
4438,ENH01131,ENR00759,ENC00228
4439,ENH01131,ENR00757,ENC00228
4440,ENH01131,ENR01319,ENC00228
4441,ENH01131,ENR01320,ENC00228
4442,ENH01131,ENR00755,ENC00219
4443,ENH01131,ENR00759,ENC00219
4444,ENH01131,ENR00757,ENC00219
4445,ENH01131,ENR00755,ENC00244
4446,ENH01131,ENR00755,ENC00283
4447,ENH01131,ENR00755,ENC00048
4448,ENH01131,ENR00759,ENC00048
4449,ENH01131,ENR00757,ENC00048
4450,ENH01131,ENR00755,ENC00055
4451,ENH01131,ENR00759,ENC00055
4452,ENH01131,ENR00757,ENC00055
4453,ENH01131,ENR01319,ENC00055
4454,ENH01131,ENR01320,ENC00055
4455,ENH01131,ENR00755,ENC00222
4456,ENH01131,ENR00759,ENC00222
4457,ENH01131,ENR00757,ENC00222
4458,ENH01131,ENR01319,ENC00222
4459,ENH01131,ENR01320,ENC00222
4460,ENH01131,ENR00755,ENC00063
4461,ENH01131,ENR00759,ENC00063
4462,ENH01131,ENR00757,ENC00063
4463,ENH01131,ENR01320,ENC00292
4464,ENH01131,ENR00755,ENC00290
4465,ENH01131,ENR00759,ENC00290
4466,ENH01131,ENR01319,ENC00290
4467,ENH01131,ENR00755,ENC00248
4468,ENH01131,ENR01322,ENC00578
4469,ENH01131,ENR00755,ENC00578
4470,ENH01131,ENR00759,ENC00578
4471,ENH01131,ENR00757,ENC00578
4472,ENH01131,ENR01319,ENC00578
4473,ENH01131,ENR00755,ENC00074
4474,ENH01131,ENR00759,ENC00074
4475,ENH01131,ENR00757,ENC00074
4476,ENH01131,ENR01319,ENC00074
4477,ENH01131,ENR01320,ENC00074
4478,ENH01131,ENR01319,ENC00306
4479,ENH01131,ENR00755,ENC00276
4480,ENH01131,ENR01319,ENC00276
4481,ENH01131,ENR01320,ENC00276
4482,ENH01131,ENR00755,ENC00216
4483,ENH01131,ENR00759,ENC00216
4484,ENH01131,ENR00755,ENC00078
4485,ENH01131,ENR00759,ENC00078
4486,ENH01131,ENR00755,ENC00082
4487,ENH01131,ENR00759,ENC00360
4488,ENH01131,ENR01320,ENC00472
4489,ENH01131,ENR00755,ENC00093
4490,ENH01131,ENR00759,ENC00093
4491,ENH01131,ENR01320,ENC00093
4492,ENH01131,ENR00757,ENC00102
4493,ENH01131,ENR01319,ENC00389
4494,ENH01131,ENR01320,ENC00389
4495,ENH01131,ENR00757,ENC00112
4496,ENH01131,ENR01320,ENC00112
4497,ENH01131,ENR00755,ENC00122
4498,ENH01131,ENR00757,ENC00122
4499,ENH01131,ENR01320,ENC00125
4500,ENH01131,ENR00759,ENC00127
4501,ENH01131,ENR00755,ENC00152
4502,ENH01131,ENR00759,ENC00152
4503,ENH01131,ENR00757,ENC00152
4504,ENH01131,ENR00755,ENC00130
4505,ENH01131,ENR00759,ENC00130
4506,ENH01131,ENR00757,ENC00130
4507,ENH01131,ENR01319,ENC00130
4508,ENH01131,ENR01320,ENC00130
4509,ENH01131,ENR00759,ENC00132
4510,ENH01131,ENR00755,ENC00287
4511,ENH01131,ENR00759,ENC00287
4512,ENH01131,ENR00757,ENC00287
4513,ENH01131,ENR01319,ENC00287
4514,ENH01131,ENR01322,ENC00140
4515,ENH01131,ENR00757,ENC00140
4516,ENH01131,ENR00755,ENC00144
4517,ENH01131,ENR00759,ENC00144
4518,ENH01131,ENR00757,ENC00144
4519,ENH01131,ENR01319,ENC00144
4520,ENH01131,ENR00759,ENC00145
4521,ENH01131,ENR00755,ENC00412
4522,ENH01131,ENR00755,ENC00150
4523,ENH01131,ENR00757,ENC00150
4524,ENH01131,ENR01320,ENC00411
4525,ENH01132,ENR01323,ENC00018
4526,ENH01132,ENR01325,ENC00020
4527,ENH01132,ENR01325,ENC00231
4528,ENH01132,ENR01323,ENC00228
4529,ENH01132,ENR01325,ENC00048
4530,ENH01132,ENR01323,ENC00048
4531,ENH01132,ENR01325,ENC00055
4532,ENH01132,ENR01325,ENC00222
4533,ENH01132,ENR01325,ENC00063
4534,ENH01132,ENR01325,ENC00578
4535,ENH01132,ENR01325,ENC00074
4536,ENH01132,ENR01323,ENC00074
4537,ENH01132,ENR01325,ENC00306
4538,ENH01132,ENR01323,ENC00306
4539,ENH01132,ENR01323,ENC00276
4540,ENH01132,ENR01325,ENC00216
4541,ENH01132,ENR01323,ENC00216
4542,ENH01132,ENR01325,ENC00097
4543,ENH01132,ENR01325,ENC00152
4544,ENH01132,ENR01323,ENC00130
4545,ENH01132,ENR01323,ENC00287
4546,ENH01132,ENR01323,ENC00144
4547,ENH01133,ENR00755,ENC00005
4548,ENH01133,ENR00759,ENC00005
4549,ENH01133,ENR00759,ENC00009
4550,ENH01133,ENR01320,ENC00263
4551,ENH01133,ENR01319,ENC00308
4552,ENH01133,ENR00755,ENC00233
4553,ENH01133,ENR00757,ENC00233
4554,ENH01133,ENR01324,ENC00382
4555,ENH01133,ENR01323,ENC00018
4556,ENH01133,ENR01319,ENC00018
4557,ENH01133,ENR01322,ENC00020
4558,ENH01133,ENR01325,ENC00020
4559,ENH01133,ENR01324,ENC00020
4560,ENH01133,ENR00755,ENC00020
4561,ENH01133,ENR00759,ENC00020
4562,ENH01133,ENR00757,ENC00020
4563,ENH01133,ENR01320,ENC00020
4564,ENH01133,ENR01325,ENC00231
4565,ENH01133,ENR00755,ENC00231
4566,ENH01133,ENR01320,ENC00403
4567,ENH01133,ENR01323,ENC00228
4568,ENH01133,ENR00755,ENC00228
4569,ENH01133,ENR00759,ENC00228
4570,ENH01133,ENR00757,ENC00228
4571,ENH01133,ENR01319,ENC00228
4572,ENH01133,ENR01320,ENC00228
4573,ENH01133,ENR00755,ENC00219
4574,ENH01133,ENR00759,ENC00219
4575,ENH01133,ENR00757,ENC00219
4576,ENH01133,ENR00755,ENC00244
4577,ENH01133,ENR00755,ENC00283
4578,ENH01133,ENR01325,ENC00048
4579,ENH01133,ENR01324,ENC00048
4580,ENH01133,ENR01323,ENC00048
4581,ENH01133,ENR00755,ENC00048
4582,ENH01133,ENR00759,ENC00048
4583,ENH01133,ENR00757,ENC00048
4584,ENH01133,ENR01325,ENC00055
4585,ENH01133,ENR01324,ENC00055
4586,ENH01133,ENR00755,ENC00055
4587,ENH01133,ENR00759,ENC00055
4588,ENH01133,ENR00757,ENC00055
4589,ENH01133,ENR01319,ENC00055
4590,ENH01133,ENR01320,ENC00055
4591,ENH01133,ENR01325,ENC00222
4592,ENH01133,ENR00755,ENC00222
4593,ENH01133,ENR00759,ENC00222
4594,ENH01133,ENR00757,ENC00222
4595,ENH01133,ENR01319,ENC00222
4596,ENH01133,ENR01320,ENC00222
4597,ENH01133,ENR01325,ENC00063
4598,ENH01133,ENR01324,ENC00063
4599,ENH01133,ENR00755,ENC00063
4600,ENH01133,ENR00759,ENC00063
4601,ENH01133,ENR00757,ENC00063
4602,ENH01133,ENR01320,ENC00292
4603,ENH01133,ENR00755,ENC00290
4604,ENH01133,ENR00759,ENC00290
4605,ENH01133,ENR01319,ENC00290
4606,ENH01133,ENR00755,ENC00248
4607,ENH01133,ENR01322,ENC00578
4608,ENH01133,ENR01325,ENC00578
4609,ENH01133,ENR00755,ENC00578
4610,ENH01133,ENR00759,ENC00578
4611,ENH01133,ENR00757,ENC00578
4612,ENH01133,ENR01319,ENC00578
4613,ENH01133,ENR01325,ENC00074
4614,ENH01133,ENR01324,ENC00074
4615,ENH01133,ENR01323,ENC00074
4616,ENH01133,ENR00755,ENC00074
4617,ENH01133,ENR00759,ENC00074
4618,ENH01133,ENR00757,ENC00074
4619,ENH01133,ENR01319,ENC00074
4620,ENH01133,ENR01320,ENC00074
4621,ENH01133,ENR01325,ENC00306
4622,ENH01133,ENR01323,ENC00306
4623,ENH01133,ENR01319,ENC00306
4624,ENH01133,ENR01323,ENC00276
4625,ENH01133,ENR00755,ENC00276
4626,ENH01133,ENR01319,ENC00276
4627,ENH01133,ENR01320,ENC00276
4628,ENH01133,ENR01325,ENC00216
4629,ENH01133,ENR01323,ENC00216
4630,ENH01133,ENR00755,ENC00216
4631,ENH01133,ENR00759,ENC00216
4632,ENH01133,ENR00755,ENC00078
4633,ENH01133,ENR00759,ENC00078
4634,ENH01133,ENR00755,ENC00082
4635,ENH01133,ENR00759,ENC00360
4636,ENH01133,ENR01320,ENC00472
4637,ENH01133,ENR00755,ENC00093
4638,ENH01133,ENR00759,ENC00093
4639,ENH01133,ENR01320,ENC00093
4640,ENH01133,ENR01325,ENC00097
4641,ENH01133,ENR00757,ENC00102
4642,ENH01133,ENR01319,ENC00389
4643,ENH01133,ENR01320,ENC00389
4644,ENH01133,ENR01324,ENC00397
4645,ENH01133,ENR01324,ENC00112
4646,ENH01133,ENR00757,ENC00112
4647,ENH01133,ENR01320,ENC00112
4648,ENH01133,ENR00755,ENC00122
4649,ENH01133,ENR00757,ENC00122
4650,ENH01133,ENR01320,ENC00125
4651,ENH01133,ENR01324,ENC00127
4652,ENH01133,ENR00759,ENC00127
4653,ENH01133,ENR01325,ENC00152
4654,ENH01133,ENR00755,ENC00152
4655,ENH01133,ENR00759,ENC00152
4656,ENH01133,ENR00757,ENC00152
4657,ENH01133,ENR01324,ENC00130
4658,ENH01133,ENR01323,ENC00130
4659,ENH01133,ENR00755,ENC00130
4660,ENH01133,ENR00759,ENC00130
4661,ENH01133,ENR00757,ENC00130
4662,ENH01133,ENR01319,ENC00130
4663,ENH01133,ENR01320,ENC00130
4664,ENH01133,ENR00759,ENC00132
4665,ENH01133,ENR01323,ENC00287
4666,ENH01133,ENR00755,ENC00287
4667,ENH01133,ENR00759,ENC00287
4668,ENH01133,ENR00757,ENC00287
4669,ENH01133,ENR01319,ENC00287
4670,ENH01133,ENR01322,ENC00140
4671,ENH01133,ENR01324,ENC00140
4672,ENH01133,ENR00757,ENC00140
4673,ENH01133,ENR01323,ENC00144
4674,ENH01133,ENR00755,ENC00144
4675,ENH01133,ENR00759,ENC00144
4676,ENH01133,ENR00757,ENC00144
4677,ENH01133,ENR01319,ENC00144
4678,ENH01133,ENR00759,ENC00145
4679,ENH01133,ENR00755,ENC00412
4680,ENH01133,ENR00755,ENC00150
4681,ENH01133,ENR00757,ENC00150
4682,ENH01133,ENR01320,ENC00411
4683,ENH01146,ENR00595,ENC00018
4684,ENH01146,ENR00595,ENC00318
4685,ENH01146,ENR00595,ENC00324
4686,ENH01146,ENR00595,ENC00247
4687,ENH01146,ENR00595,ENC00096
4688,ENH01146,ENR00595,ENC00319
4689,ENH01147,ENR00734,ENC00556
4690,ENH01148,ENR01237,ENC00563
4691,ENH01148,ENR01237,ENC00078
4692,ENH01148,ENR01237,ENC00357
4693,ENH01148,ENR01237,ENC00312
4694,ENH01149,ENR01086,ENC00538
4695,ENH01149,ENR01086,ENC00504
4696,ENH01149,ENR00425,empty0
4697,ENH01150,ENR00572,empty0
4698,ENH01151,ENR00644,ENC00112
4699,ENH01151,ENR00644,ENC00150
4700,ENH01152,ENR00820,empty0
4701,ENH01153,ENR00420,ENC00287
4702,ENH01154,ENR00890,empty0
